sales_order_item_sk,id,customer_id,channel_id,store_id,product_id,quantity,unit_price,discount_amount,line_total,order_date_id,order_date,billing_address_id,shipping_address_id
13077,5000013076,193,1,,2,1,15000.0,1500.0,13500.0,20241206,2024-12-06,2953,798
13078,5000013077,1322,1,,2,2,15000.0,600.0,29400.0,20240824,2024-08-24,1052,126
13079,5000013078,1405,1,,1,2,12000.0,2400.0,21600.0,20250710,2025-07-10,956,686
13080,5000013079,757,1,,2,2,15000.0,1500.0,28500.0,20240103,2024-01-03,1940,1078
13081,5000013080,1146,2,2,1,3,12000.0,720.0,35280.0,20250922,2025-09-22,2827,2
13082,5000013081,1146,2,2,1,2,12600.0,2520.0,22680.0,20250922,2025-09-22,2827,2
13083,5000013082,404,2,2,1,2,12000.0,480.0,23520.0,20240630,2024-06-30,2181,2
13084,5000013083,888,1,,2,1,15000.0,1500.0,13500.0,20241130,2024-11-30,1238,39
13085,5000013084,888,1,,2,1,15000.0,0.0,15000.0,20241130,2024-11-30,1238,39
13086,5000013085,841,2,4,1,3,12000.0,0.0,36000.0,20250603,2025-06-03,2078,4
13087,5000013086,159,1,,1,2,12000.0,2400.0,21600.0,20250331,2025-03-31,1374,450
13088,5000013087,159,1,,2,1,15750.0,315.0,15435.0,20250331,2025-03-31,1374,450
13089,5000013088,1376,2,1,2,2,13500.0,540.0,26460.0,20240601,2024-06-01,1047,1
13090,5000013089,1105,2,1,2,3,15000.0,0.0,45000.0,20250506,2025-05-06,2446,1
13091,5000013090,1105,2,1,1,1,10800.0,540.0,10260.0,20250506,2025-05-06,2446,1
13092,5000013091,1105,2,1,1,1,12000.0,0.0,12000.0,20250506,2025-05-06,2446,1
13093,5000013092,165,2,1,1,1,10800.0,540.0,10260.0,20240226,2024-02-26,1410,1
13094,5000013093,1356,1,,1,2,12000.0,2400.0,21600.0,20250602,2025-06-02,1718,2611
13095,5000013094,692,2,1,1,1,10800.0,540.0,10260.0,20240905,2024-09-05,41,1
13096,5000013095,661,1,,1,2,12000.0,2400.0,21600.0,20240823,2024-08-23,305,2636
13097,5000013096,1170,2,2,1,2,10800.0,432.0,21168.0,20240916,2024-09-16,1216,2
13098,5000013097,195,2,2,2,2,15000.0,3000.0,27000.0,20240529,2024-05-29,1273,2
13099,5000013098,195,2,2,2,3,15000.0,900.0,44100.0,20240529,2024-05-29,1273,2
13100,5000013099,430,1,,1,3,12000.0,1800.0,34200.0,20250919,2025-09-19,192,766
13101,5000013100,430,1,,1,2,10800.0,432.0,21168.0,20250919,2025-09-19,192,766
13102,5000013101,430,1,,2,1,15000.0,1500.0,13500.0,20250919,2025-09-19,192,766
13103,5000013102,1087,2,4,2,2,15750.0,3150.0,28350.0,20250129,2025-01-29,745,4
13104,5000013103,759,2,2,1,1,12600.0,630.0,11970.0,20250327,2025-03-27,1945,2
13105,5000013104,1419,1,,2,3,15000.0,0.0,45000.0,20240120,2024-01-20,1496,817
13106,5000013105,423,1,,1,1,12000.0,0.0,12000.0,20240112,2024-01-12,,2217
13107,5000013106,1181,1,,1,3,12000.0,0.0,36000.0,20240720,2024-07-20,,2330
13108,5000013107,1457,1,,1,1,12000.0,1200.0,10800.0,20240616,2024-06-16,,1011
13109,5000013108,647,2,1,1,2,12600.0,1260.0,23940.0,20240730,2024-07-30,2573,1
13110,5000013109,1451,1,,2,1,15000.0,750.0,14250.0,20250519,2025-05-19,2869,532
13111,5000013110,809,2,1,1,1,12000.0,240.0,11760.0,20241111,2024-11-11,1458,1
13112,5000013111,809,2,1,2,1,13500.0,0.0,13500.0,20241111,2024-11-11,1458,1
13113,5000013112,978,2,1,1,2,12600.0,504.0,24696.0,20240625,2024-06-25,852,1
13114,5000013113,1199,1,,2,2,15750.0,3150.0,28350.0,20250420,2025-04-20,282,2384
13115,5000013114,1053,1,,1,1,12000.0,240.0,11760.0,20240430,2024-04-30,2529,299
13116,5000013115,1348,2,3,2,3,15750.0,0.0,47250.0,20240223,2024-02-23,2028,3
13117,5000013116,717,2,3,2,1,15000.0,750.0,14250.0,20250318,2025-03-18,1635,3
13118,5000013117,88,1,,1,3,12000.0,3600.0,32400.0,20240101,2024-01-01,3086,1377
13119,5000013118,938,2,4,2,2,15750.0,0.0,31500.0,20241030,2024-10-30,3123,4
13120,5000013119,938,2,4,1,2,13200.0,528.0,25872.0,20241030,2024-10-30,3123,4
13121,5000013120,1148,2,4,1,3,12600.0,0.0,37800.0,20240907,2024-09-07,1963,4
13122,5000013121,63,2,2,2,2,15000.0,600.0,29400.0,20241122,2024-11-22,253,2
13123,5000013122,63,2,2,2,1,16500.0,0.0,16500.0,20241122,2024-11-22,253,2
13124,5000013123,835,1,,1,1,12000.0,1200.0,10800.0,20250607,2025-06-07,2840,2485
13125,5000013124,835,1,,1,3,12000.0,720.0,35280.0,20250607,2025-06-07,2840,2485
13126,5000013125,921,1,,1,2,12600.0,1260.0,23940.0,20241118,2024-11-18,119,970
13127,5000013126,921,1,,1,2,12000.0,0.0,24000.0,20241118,2024-11-18,119,970
13128,5000013127,921,1,,2,1,16500.0,1650.0,14850.0,20241118,2024-11-18,119,970
13129,5000013128,658,1,,1,2,12600.0,0.0,25200.0,20240305,2024-03-05,,1132
13130,5000013129,901,2,3,1,2,12000.0,1200.0,22800.0,20240514,2024-05-14,1276,3
13131,5000013130,901,2,3,1,3,12000.0,720.0,35280.0,20240514,2024-05-14,1276,3
13132,5000013131,1193,1,,2,2,16500.0,1650.0,31350.0,20250404,2025-04-04,111,1834
13133,5000013132,324,2,4,2,1,15000.0,300.0,14700.0,20250123,2025-01-23,93,4
13134,5000013133,324,2,4,1,3,12600.0,1890.0,35910.0,20250123,2025-01-23,93,4
13135,5000013134,17,1,,1,1,12000.0,240.0,11760.0,20240831,2024-08-31,418,1214
13136,5000013135,239,1,,2,3,15000.0,4500.0,40500.0,20241129,2024-11-29,237,124
13137,5000013136,490,1,,2,1,15000.0,1500.0,13500.0,20240427,2024-04-27,2625,2053
13138,5000013137,490,1,,2,1,15000.0,300.0,14700.0,20240427,2024-04-27,2625,2053
13139,5000013138,1265,1,,1,2,12000.0,2400.0,21600.0,20241024,2024-10-24,271,808
13140,5000013139,509,2,3,1,2,12600.0,1260.0,23940.0,20250221,2025-02-21,2022,3
13141,5000013140,1037,1,,2,1,15000.0,750.0,14250.0,20241206,2024-12-06,2472,283
13142,5000013141,547,1,,2,1,15000.0,750.0,14250.0,20240401,2024-04-01,2344,986
13143,5000013142,547,1,,1,1,12000.0,1200.0,10800.0,20240401,2024-04-01,2344,986
13144,5000013143,634,2,1,1,1,10800.0,216.0,10584.0,20240820,2024-08-20,2318,1
13145,5000013144,1422,1,,1,3,12000.0,1800.0,34200.0,20250105,2025-01-05,2495,1121
13146,5000013145,70,1,,1,3,12000.0,1800.0,34200.0,20240605,2024-06-05,817,2838
13147,5000013146,729,2,2,1,2,12000.0,480.0,23520.0,20240409,2024-04-09,60,2
13148,5000013147,729,2,2,2,3,15750.0,945.0,46305.0,20240409,2024-04-09,60,2
13149,5000013148,890,1,,1,3,12000.0,1800.0,34200.0,20250907,2025-09-07,1207,348
13150,5000013149,955,1,,1,3,12000.0,0.0,36000.0,20240909,2024-09-09,286,2001
13151,5000013150,1004,2,3,2,3,15000.0,2250.0,42750.0,20241119,2024-11-19,1906,3
13152,5000013151,727,1,,2,3,16500.0,990.0,48510.0,20240222,2024-02-22,2900,1150
13153,5000013152,727,1,,2,3,15000.0,0.0,45000.0,20240222,2024-02-22,2900,1150
13154,5000013153,727,1,,1,2,10800.0,1080.0,20520.0,20240222,2024-02-22,2900,1150
13155,5000013154,1231,1,,2,1,15000.0,0.0,15000.0,20240626,2024-06-26,1595,1471
13156,5000013155,1231,1,,2,2,15000.0,0.0,30000.0,20240626,2024-06-26,1595,1471
13157,5000013156,861,1,,1,2,12000.0,1200.0,22800.0,20240805,2024-08-05,646,1666
13158,5000013157,861,1,,1,2,12000.0,1200.0,22800.0,20240805,2024-08-05,646,1666
13159,5000013158,665,1,,1,2,12000.0,0.0,24000.0,20250815,2025-08-15,2832,1795
13160,5000013159,893,2,3,2,2,15000.0,0.0,30000.0,20241102,2024-11-02,2017,3
13161,5000013160,893,2,3,1,1,12000.0,1200.0,10800.0,20241102,2024-11-02,2017,3
13162,5000013161,501,1,,2,1,15000.0,1500.0,13500.0,20240817,2024-08-17,241,1246
13163,5000013162,205,1,,1,2,12000.0,1200.0,22800.0,20240128,2024-01-28,2812,1771
13164,5000013163,1213,1,,1,2,12000.0,0.0,24000.0,20250201,2025-02-01,1544,2020
13165,5000013164,572,2,2,2,2,15000.0,3000.0,27000.0,20250917,2025-09-17,2974,2
13166,5000013165,572,2,2,1,1,12000.0,240.0,11760.0,20250917,2025-09-17,2974,2
13167,5000013166,215,1,,2,2,13500.0,2700.0,24300.0,20240121,2024-01-21,,2381
13168,5000013167,215,1,,2,2,15000.0,3000.0,27000.0,20240121,2024-01-21,,2381
13169,5000013168,968,1,,2,2,15000.0,0.0,30000.0,20240401,2024-04-01,,216
13170,5000013169,1489,2,2,1,1,12000.0,0.0,12000.0,20250809,2025-08-09,,2
13171,5000013170,1413,1,,2,1,13500.0,270.0,13230.0,20250615,2025-06-15,82,1833
13172,5000013171,1124,1,,2,2,15750.0,1575.0,29925.0,20240212,2024-02-12,1542,1796
13173,5000013172,1124,1,,2,2,15000.0,0.0,30000.0,20240212,2024-02-12,1542,1796
13174,5000013173,830,1,,1,1,12000.0,240.0,11760.0,20240927,2024-09-27,854,2301
13175,5000013174,210,2,1,1,2,12000.0,1200.0,22800.0,20240906,2024-09-06,1412,1
13176,5000013175,427,1,,1,2,13200.0,0.0,26400.0,20240917,2024-09-17,2983,213
13177,5000013176,427,1,,1,1,12000.0,0.0,12000.0,20240917,2024-09-17,2983,213
13178,5000013177,31,2,4,2,2,15000.0,1500.0,28500.0,20240602,2024-06-02,2161,4
13179,5000013178,280,2,1,2,3,15000.0,4500.0,40500.0,20240921,2024-09-21,588,1
13180,5000013179,867,2,3,2,2,15000.0,1500.0,28500.0,20241023,2024-10-23,615,3
13181,5000013180,176,1,,1,2,13200.0,1320.0,25080.0,20250528,2025-05-28,1462,1356
13182,5000013181,761,2,3,2,3,15000.0,4500.0,40500.0,20240520,2024-05-20,2793,3
13183,5000013182,761,2,3,2,3,15000.0,0.0,45000.0,20240520,2024-05-20,2793,3
13184,5000013183,897,2,2,1,3,12000.0,0.0,36000.0,20240831,2024-08-31,,2
13185,5000013184,1315,1,,1,3,12000.0,3600.0,32400.0,20240901,2024-09-01,1863,698
13186,5000013185,1315,1,,1,3,12000.0,1800.0,34200.0,20240901,2024-09-01,1863,698
13187,5000013186,606,1,,1,3,12000.0,3600.0,32400.0,20240610,2024-06-10,877,1810
13188,5000013187,606,1,,2,2,15000.0,1500.0,28500.0,20240610,2024-06-10,877,1810
13189,5000013188,1444,1,,1,3,12000.0,1800.0,34200.0,20250313,2025-03-13,2674,2433
13190,5000013189,1320,2,3,1,3,12000.0,3600.0,32400.0,20241110,2024-11-10,634,3
13191,5000013190,348,1,,1,3,10800.0,1620.0,30780.0,20240309,2024-03-09,2261,847
13192,5000013191,1226,2,2,2,2,15000.0,0.0,30000.0,20240806,2024-08-06,140,2
13193,5000013192,1489,1,,1,1,12000.0,600.0,11400.0,20240529,2024-05-29,2230,727
13194,5000013193,293,2,4,1,1,12000.0,600.0,11400.0,20250131,2025-01-31,2297,4
13195,5000013194,232,2,4,2,1,16500.0,0.0,16500.0,20240323,2024-03-23,,4
13196,5000013195,553,2,2,1,1,10800.0,540.0,10260.0,20240910,2024-09-10,666,2
13197,5000013196,434,1,,2,2,15000.0,0.0,30000.0,20250108,2025-01-08,1347,84
13198,5000013197,434,1,,1,3,12000.0,3600.0,32400.0,20250108,2025-01-08,1347,84
13199,5000013198,184,2,4,1,3,12000.0,0.0,36000.0,20240211,2024-02-11,26,4
13200,5000013199,184,2,4,1,3,12000.0,1800.0,34200.0,20240211,2024-02-11,26,4
13201,5000013200,1384,1,,1,1,12600.0,630.0,11970.0,20240625,2024-06-25,,2360
13202,5000013201,428,2,2,1,2,12000.0,2400.0,21600.0,20241008,2024-10-08,940,2
13203,5000013202,1174,1,,1,3,12000.0,3600.0,32400.0,20240925,2024-09-25,256,1441
13204,5000013203,1383,2,4,2,3,15000.0,4500.0,40500.0,20250829,2025-08-29,546,4
13205,5000013204,315,2,3,1,1,12000.0,600.0,11400.0,20240428,2024-04-28,1750,3
13206,5000013205,1468,1,,2,3,16500.0,4950.0,44550.0,20240419,2024-04-19,392,1383
13207,5000013206,725,2,2,1,1,12000.0,1200.0,10800.0,20250226,2025-02-26,1585,2
13208,5000013207,725,2,2,2,3,13500.0,810.0,39690.0,20250226,2025-02-26,1585,2
13209,5000013208,893,1,,2,2,15000.0,0.0,30000.0,20240706,2024-07-06,,3153
13210,5000013209,945,1,,1,3,13200.0,1980.0,37620.0,20240718,2024-07-18,,2266
13211,5000013210,1029,1,,1,3,13200.0,0.0,39600.0,20240614,2024-06-14,,876
13212,5000013211,1029,1,,2,1,15750.0,787.5,14962.5,20240614,2024-06-14,,876
13213,5000013212,897,2,1,1,1,10800.0,540.0,10260.0,20240527,2024-05-27,,1
13214,5000013213,459,1,,1,1,10800.0,540.0,10260.0,20241003,2024-10-03,2871,1837
13215,5000013214,459,1,,2,3,15000.0,900.0,44100.0,20241003,2024-10-03,2871,1837
13216,5000013215,1409,1,,1,2,12600.0,504.0,24696.0,20240205,2024-02-05,1781,1376
13217,5000013216,1062,1,,2,1,15000.0,1500.0,13500.0,20250429,2025-04-29,577,92
13218,5000013217,632,2,3,1,3,12000.0,3600.0,32400.0,20250609,2025-06-09,35,3
13219,5000013218,644,2,2,2,2,15000.0,3000.0,27000.0,20240105,2024-01-05,1481,2
13220,5000013219,644,2,2,2,2,15000.0,0.0,30000.0,20240105,2024-01-05,1481,2
13221,5000013220,150,2,4,1,2,12000.0,480.0,23520.0,20240609,2024-06-09,875,4
13222,5000013221,769,1,,2,1,15750.0,1575.0,14175.0,20241030,2024-10-30,1087,924
13223,5000013222,415,2,3,1,2,12000.0,1200.0,22800.0,20240131,2024-01-31,909,3
13224,5000013223,415,2,3,2,3,16500.0,4950.0,44550.0,20240131,2024-01-31,909,3
13225,5000013224,415,2,3,1,2,10800.0,2160.0,19440.0,20240131,2024-01-31,909,3
13226,5000013225,1003,2,1,2,3,15000.0,2250.0,42750.0,20250430,2025-04-30,2119,1
13227,5000013226,1420,2,1,2,2,15000.0,1500.0,28500.0,20240514,2024-05-14,,1
13228,5000013227,609,1,,2,2,15000.0,600.0,29400.0,20240909,2024-09-09,945,2924
13229,5000013228,434,2,4,1,1,12000.0,0.0,12000.0,20250327,2025-03-27,512,4
13230,5000013229,434,2,4,2,1,15000.0,1500.0,13500.0,20250327,2025-03-27,512,4
13231,5000013230,203,1,,1,3,12000.0,720.0,35280.0,20240426,2024-04-26,41,2984
13232,5000013231,203,1,,2,2,13500.0,1350.0,25650.0,20240426,2024-04-26,41,2984
13233,5000013232,871,2,2,1,2,12000.0,1200.0,22800.0,20250331,2025-03-31,1338,2
13234,5000013233,895,1,,1,1,10800.0,0.0,10800.0,20250201,2025-02-01,914,2574
13235,5000013234,1427,2,4,2,1,16500.0,330.0,16170.0,20240210,2024-02-10,182,4
13236,5000013235,318,1,,2,3,15000.0,4500.0,40500.0,20241008,2024-10-08,917,1477
13237,5000013236,318,1,,1,3,13200.0,792.0,38808.0,20241008,2024-10-08,917,1477
13238,5000013237,143,1,,1,2,12000.0,1200.0,22800.0,20250316,2025-03-16,718,2829
13239,5000013238,143,1,,1,3,12000.0,720.0,35280.0,20250316,2025-03-16,718,2829
13240,5000013239,824,2,3,2,1,13500.0,675.0,12825.0,20240718,2024-07-18,253,3
13241,5000013240,824,2,3,1,3,12000.0,0.0,36000.0,20240718,2024-07-18,253,3
13242,5000013241,828,1,,2,1,13500.0,270.0,13230.0,20241103,2024-11-03,2009,2545
13243,5000013242,534,1,,1,2,12000.0,0.0,24000.0,20240813,2024-08-13,276,1251
13244,5000013243,958,1,,2,1,16500.0,330.0,16170.0,20240523,2024-05-23,786,857
13245,5000013244,541,2,4,1,2,12000.0,2400.0,21600.0,20240917,2024-09-17,624,4
13246,5000013245,884,2,4,1,3,12000.0,1800.0,34200.0,20250411,2025-04-11,1389,4
13247,5000013246,884,2,4,2,1,15000.0,0.0,15000.0,20250411,2025-04-11,1389,4
13248,5000013247,1020,2,4,1,3,12000.0,1800.0,34200.0,20250715,2025-07-15,,4
13249,5000013248,1020,2,4,2,3,15000.0,0.0,45000.0,20250715,2025-07-15,,4
13250,5000013249,603,1,,1,2,12600.0,0.0,25200.0,20240614,2024-06-14,1628,95
13251,5000013250,603,1,,1,1,12600.0,252.0,12348.0,20240614,2024-06-14,1628,95
13252,5000013251,603,1,,2,1,15000.0,300.0,14700.0,20240614,2024-06-14,1628,95
13253,5000013252,1325,1,,2,1,16500.0,0.0,16500.0,20240421,2024-04-21,1199,580
13254,5000013253,1287,1,,1,2,10800.0,1080.0,20520.0,20240102,2024-01-02,176,3155
13255,5000013254,1246,1,,1,2,12000.0,1200.0,22800.0,20241206,2024-12-06,163,1167
13256,5000013255,918,1,,1,2,12600.0,0.0,25200.0,20241118,2024-11-18,44,1009
13257,5000013256,137,2,3,2,2,15000.0,1500.0,28500.0,20250505,2025-05-05,868,3
13258,5000013257,137,2,3,1,3,12000.0,0.0,36000.0,20250505,2025-05-05,868,3
13259,5000013258,1029,1,,1,3,12000.0,1800.0,34200.0,20250426,2025-04-26,1016,3067
13260,5000013259,1029,1,,1,3,12000.0,0.0,36000.0,20250426,2025-04-26,1016,3067
13261,5000013260,233,2,4,1,3,12000.0,1800.0,34200.0,20250605,2025-06-05,2987,4
13262,5000013261,1379,1,,2,3,15750.0,0.0,47250.0,20250102,2025-01-02,2051,948
13263,5000013262,1379,1,,2,2,15000.0,1500.0,28500.0,20250102,2025-01-02,2051,948
13264,5000013263,218,2,4,2,3,15000.0,4500.0,40500.0,20250521,2025-05-21,1756,4
13265,5000013264,218,2,4,1,3,12000.0,720.0,35280.0,20250521,2025-05-21,1756,4
13266,5000013265,1027,1,,1,3,12000.0,1800.0,34200.0,20250727,2025-07-27,3012,1575
13267,5000013266,1027,1,,1,3,12600.0,756.0,37044.0,20250727,2025-07-27,3012,1575
13268,5000013267,1372,2,1,2,3,15000.0,900.0,44100.0,20241122,2024-11-22,2331,1
13269,5000013268,1214,1,,2,1,15000.0,1500.0,13500.0,20240203,2024-02-03,2968,2112
13270,5000013269,1214,1,,2,1,15000.0,300.0,14700.0,20240203,2024-02-03,2968,2112
13271,5000013270,1405,2,4,2,2,15000.0,600.0,29400.0,20240715,2024-07-15,123,4
13272,5000013271,1218,2,2,1,2,10800.0,0.0,21600.0,20240507,2024-05-07,560,2
13273,5000013272,788,1,,1,2,12000.0,1200.0,22800.0,20250703,2025-07-03,1103,1729
13274,5000013273,788,1,,1,2,13200.0,0.0,26400.0,20250703,2025-07-03,1103,1729
13275,5000013274,1274,2,2,1,3,10800.0,3240.0,29160.0,20240601,2024-06-01,1092,2
13276,5000013275,553,1,,2,3,15000.0,0.0,45000.0,20241112,2024-11-12,3182,2513
13277,5000013276,1075,2,4,1,1,10800.0,540.0,10260.0,20250916,2025-09-16,3109,4
13278,5000013277,538,1,,1,2,12000.0,480.0,23520.0,20250507,2025-05-07,1902,2305
13279,5000013278,538,1,,1,3,12000.0,0.0,36000.0,20250507,2025-05-07,1902,2305
13280,5000013279,160,1,,1,1,12000.0,1200.0,10800.0,20250303,2025-03-03,1272,1310
13281,5000013280,908,1,,1,2,12000.0,2400.0,21600.0,20240429,2024-04-29,1225,2181
13282,5000013281,750,1,,2,2,15000.0,1500.0,28500.0,20250611,2025-06-11,,1136
13283,5000013282,486,1,,1,3,13200.0,3960.0,35640.0,20240913,2024-09-13,1365,2436
13284,5000013283,171,2,2,1,2,12000.0,480.0,23520.0,20250708,2025-07-08,1087,2
13285,5000013284,171,2,2,1,3,12000.0,720.0,35280.0,20250708,2025-07-08,1087,2
13286,5000013285,22,1,,1,1,12000.0,1200.0,10800.0,20240715,2024-07-15,,1785
13287,5000013286,22,1,,2,1,15000.0,300.0,14700.0,20240715,2024-07-15,,1785
13288,5000013287,610,1,,2,2,15000.0,1500.0,28500.0,20250318,2025-03-18,,539
13289,5000013288,1465,1,,1,3,12000.0,720.0,35280.0,20240611,2024-06-11,1733,2097
13290,5000013289,1288,2,4,1,2,10800.0,1080.0,20520.0,20240309,2024-03-09,743,4
13291,5000013290,1288,2,4,1,3,12000.0,3600.0,32400.0,20240309,2024-03-09,743,4
13292,5000013291,613,1,,2,2,15000.0,3000.0,27000.0,20250601,2025-06-01,1092,769
13293,5000013292,342,2,2,1,1,12600.0,0.0,12600.0,20250624,2025-06-24,1604,2
13294,5000013293,743,2,2,2,1,15750.0,315.0,15435.0,20240615,2024-06-15,776,2
13295,5000013294,743,2,2,2,3,15000.0,4500.0,40500.0,20240615,2024-06-15,776,2
13296,5000013295,14,2,2,2,1,15750.0,1575.0,14175.0,20250401,2025-04-01,2788,2
13297,5000013296,1047,2,4,2,3,15000.0,900.0,44100.0,20240315,2024-03-15,2110,4
13298,5000013297,1464,1,,2,2,13500.0,1350.0,25650.0,20250313,2025-03-13,2878,2425
13299,5000013298,1464,1,,1,1,12000.0,1200.0,10800.0,20250313,2025-03-13,2878,2425
13300,5000013299,1263,1,,1,1,12000.0,1200.0,10800.0,20240421,2024-04-21,2675,846
13301,5000013300,1263,1,,2,1,15000.0,1500.0,13500.0,20240421,2024-04-21,2675,846
13302,5000013301,1384,1,,2,1,15000.0,750.0,14250.0,20250504,2025-05-04,,3151
13303,5000013302,564,1,,1,2,12000.0,1200.0,22800.0,20250322,2025-03-22,1751,651
13304,5000013303,1405,1,,2,2,15000.0,600.0,29400.0,20241204,2024-12-04,2607,2736
13305,5000013304,188,1,,1,1,10800.0,1080.0,9720.0,20250211,2025-02-11,,413
13306,5000013305,188,1,,2,2,15000.0,0.0,30000.0,20250211,2025-02-11,,413
13307,5000013306,1496,2,3,2,3,13500.0,810.0,39690.0,20241024,2024-10-24,2761,3
13308,5000013307,1360,2,1,1,2,12000.0,2400.0,21600.0,20241006,2024-10-06,1656,1
13309,5000013308,1360,2,1,1,3,10800.0,648.0,31752.0,20241006,2024-10-06,1656,1
13310,5000013309,622,2,4,2,3,15000.0,4500.0,40500.0,20240119,2024-01-19,302,4
13311,5000013310,386,1,,2,2,13500.0,540.0,26460.0,20240826,2024-08-26,2826,485
13312,5000013311,214,2,3,2,2,15000.0,1500.0,28500.0,20250201,2025-02-01,2201,3
13313,5000013312,214,2,3,2,3,15000.0,2250.0,42750.0,20250201,2025-02-01,2201,3
13314,5000013313,214,2,3,1,1,13200.0,0.0,13200.0,20250201,2025-02-01,2201,3
13315,5000013314,895,1,,1,1,12000.0,1200.0,10800.0,20240125,2024-01-25,2489,1446
13316,5000013315,837,2,3,1,3,12000.0,1800.0,34200.0,20250516,2025-05-16,1680,3
13317,5000013316,829,2,1,1,2,12000.0,480.0,23520.0,20250912,2025-09-12,2473,1
13318,5000013317,1037,1,,2,2,15000.0,0.0,30000.0,20250521,2025-05-21,1548,3131
13319,5000013318,1037,1,,1,2,13200.0,1320.0,25080.0,20250521,2025-05-21,1548,3131
13320,5000013319,1059,2,1,1,3,12000.0,3600.0,32400.0,20250316,2025-03-16,38,1
13321,5000013320,66,1,,2,1,15000.0,300.0,14700.0,20250214,2025-02-14,,256
13322,5000013321,939,2,2,1,1,10800.0,216.0,10584.0,20240606,2024-06-06,2745,2
13323,5000013322,489,2,3,1,3,12600.0,3780.0,34020.0,20250514,2025-05-14,,3
13324,5000013323,489,2,3,1,3,13200.0,3960.0,35640.0,20250514,2025-05-14,,3
13325,5000013324,1208,2,1,2,2,15000.0,1500.0,28500.0,20240115,2024-01-15,2317,1
13326,5000013325,1172,2,4,2,1,16500.0,825.0,15675.0,20250627,2025-06-27,1579,4
13327,5000013326,75,2,4,2,1,15000.0,300.0,14700.0,20240117,2024-01-17,327,4
13328,5000013327,573,2,4,1,1,12000.0,600.0,11400.0,20250725,2025-07-25,,4
13329,5000013328,612,1,,2,3,15750.0,2362.5,44887.5,20240920,2024-09-20,679,2716
13330,5000013329,1184,2,4,1,2,10800.0,1080.0,20520.0,20241027,2024-10-27,1226,4
13331,5000013330,119,2,4,2,1,15000.0,0.0,15000.0,20241221,2024-12-21,,4
13332,5000013331,119,2,4,1,1,12000.0,0.0,12000.0,20241221,2024-12-21,,4
13333,5000013332,21,2,4,1,3,12000.0,3600.0,32400.0,20240528,2024-05-28,2749,4
13334,5000013333,21,2,4,1,3,12000.0,3600.0,32400.0,20240528,2024-05-28,2749,4
13335,5000013334,1179,2,2,1,3,12000.0,0.0,36000.0,20241108,2024-11-08,,2
13336,5000013335,1259,1,,2,3,15750.0,2362.5,44887.5,20240809,2024-08-09,1351,2453
13337,5000013336,234,2,3,1,1,12000.0,600.0,11400.0,20240904,2024-09-04,3041,3
13338,5000013337,234,2,3,1,3,12000.0,1800.0,34200.0,20240904,2024-09-04,3041,3
13339,5000013338,354,1,,1,1,12000.0,240.0,11760.0,20250728,2025-07-28,128,1657
13340,5000013339,354,1,,2,2,13500.0,1350.0,25650.0,20250728,2025-07-28,128,1657
13341,5000013340,1395,1,,2,2,15000.0,0.0,30000.0,20240130,2024-01-30,731,288
13342,5000013341,368,2,1,1,2,12000.0,480.0,23520.0,20240127,2024-01-27,192,1
13343,5000013342,1436,1,,2,2,13500.0,0.0,27000.0,20250420,2025-04-20,2714,849
13344,5000013343,224,2,2,2,1,16500.0,1650.0,14850.0,20240407,2024-04-07,2423,2
13345,5000013344,224,2,2,1,1,12600.0,0.0,12600.0,20240407,2024-04-07,2423,2
13346,5000013345,447,2,1,2,2,15000.0,600.0,29400.0,20250116,2025-01-16,1210,1
13347,5000013346,1116,1,,1,3,12000.0,1800.0,34200.0,20241112,2024-11-12,1251,1546
13348,5000013347,2,1,,2,1,15000.0,0.0,15000.0,20250802,2025-08-02,3201,2867
13349,5000013348,1070,2,4,2,3,15000.0,0.0,45000.0,20250512,2025-05-12,2005,4
13350,5000013349,540,1,,2,2,15000.0,1500.0,28500.0,20240128,2024-01-28,2141,1128
13351,5000013350,540,1,,2,3,15750.0,0.0,47250.0,20240128,2024-01-28,2141,1128
13352,5000013351,296,1,,2,3,15750.0,4725.0,42525.0,20241221,2024-12-21,33,390
13353,5000013352,296,1,,2,2,15000.0,1500.0,28500.0,20241221,2024-12-21,33,390
13354,5000013353,1258,2,4,1,2,13200.0,2640.0,23760.0,20240503,2024-05-03,611,4
13355,5000013354,694,2,3,2,2,15750.0,630.0,30870.0,20250111,2025-01-11,1286,3
13356,5000013355,548,1,,2,2,15000.0,3000.0,27000.0,20250618,2025-06-18,2205,737
13357,5000013356,725,1,,1,3,10800.0,3240.0,29160.0,20240630,2024-06-30,678,2997
13358,5000013357,843,2,4,2,3,15000.0,2250.0,42750.0,20250803,2025-08-03,933,4
13359,5000013358,181,1,,1,3,10800.0,1620.0,30780.0,20241104,2024-11-04,2651,414
13360,5000013359,881,2,1,2,2,16500.0,0.0,33000.0,20250331,2025-03-31,3025,1
13361,5000013360,813,1,,2,2,15000.0,600.0,29400.0,20241201,2024-12-01,356,2211
13362,5000013361,1245,1,,1,1,12000.0,1200.0,10800.0,20241013,2024-10-13,2013,431
13363,5000013362,183,1,,1,3,12000.0,0.0,36000.0,20250822,2025-08-22,2841,2387
13364,5000013363,1266,1,,1,1,10800.0,1080.0,9720.0,20240623,2024-06-23,132,1236
13365,5000013364,1287,1,,1,3,12000.0,0.0,36000.0,20240314,2024-03-14,1996,2096
