payment_sk,id,customer_id,billing_address_id,channel_id,store_id,method,status_payment,amount,paid_at_date_id,paid_at_time,transaction_ref
9110,7000009109,533,1064.0,2,3.0,CASH,PAID,15972.0,20240208,09:50:04,TX-2BA6KBZM5O22
9111,7000009110,897,1086.0,2,4.0,CASH,PAID,77137.5,20240824,12:13:55,TX-1BJ0Q6VRVLBH
9112,7000009111,1169,3321.0,1,,GATEWAY,PAID,44188.8,20241103,05:51:36,TX-I81KDNB7NDWE
9113,7000009112,165,,1,,CARD,PAID,37800.0,20241101,09:42:41,TX-SFPZXWXSWXNO
9114,7000009113,566,,1,,GATEWAY,PAID,28488.0,20240622,01:09:09,TX-APJIAIFUCGP2
9115,7000009114,1221,3260.0,2,4.0,CARD,PAID,27442.8,20240308,22:49:03,TX-M03YXVN628D4
9116,7000009115,429,1327.0,2,1.0,TRANSFER,PAID,53361.0,20240526,20:18:47,TX-JSE5PRFUHCIB
9117,7000009116,654,2618.0,2,4.0,CASH,PAID,17787.0,20240613,01:10:19,TX-ORDKQOZ542IC
9118,7000009117,1375,4148.0,2,1.0,CARD,PAID,45738.0,20250105,08:53:18,TX-UCTG2BGI983K
9119,7000009118,805,2340.0,1,,GATEWAY,PAID,95916.3,20250513,13:26:40,TX-SYAVOSWSWBVR
9120,7000009119,264,3014.0,1,,CARD,PAID,35203.5,20240803,18:54:02,TX-RYR0SVXVMLHD
9121,7000009120,1085,2499.0,2,4.0,CASH,FAILED,17787.0,,,
9122,7000009121,785,3176.0,1,,CARD,PAID,40404.0,20250626,05:16:33,TX-NLN8CWG9RXJ5
9123,7000009122,800,3983.0,1,,CARD,FAILED,119138.7,,,
9124,7000009123,866,3473.0,2,2.0,CASH,PAID,28459.2,20240606,12:54:41,TX-3R5MVGXGRS49
9125,7000009124,1088,3710.0,2,2.0,CARD,PAID,13068.0,20241207,08:21:29,TX-V9KXJ1JOZ2OP
9126,7000009125,1322,1631.0,2,1.0,CARD,PAID,76121.1,20241023,13:39:11,TX-KXGHKGGKVEE4
9127,7000009126,1083,,1,,CARD,PAID,76849.2,20240726,04:56:33,TX-OAKHKXBDX0CO
9128,7000009127,1135,3354.0,1,,CARD,PAID,39407.28,20250913,08:14:22,TX-1BK600CZZFX9
9129,7000009128,985,,2,1.0,CASH,PAID,66247.5,20240830,06:22:34,TX-GK5B1RF05BMR
9130,7000009129,571,1987.0,1,,CARD,FAILED,28642.8,,,
9131,7000009130,1105,,1,,CARD,PAID,31147.5,20250602,02:00:21,TX-NC6DDIHMQAHA
9132,7000009131,772,4173.0,1,,CARD,PAID,64697.25,20240828,12:02:05,TX-GR7PYFT6ZNR5
9133,7000009132,1097,3758.0,1,,GATEWAY,PAID,30240.0,20241010,09:22:12,TX-60HGMXAIOML0
9134,7000009133,1274,1563.0,1,,CARD,PAID,77856.0,20250924,20:01:41,TX-FF4XYJBQA54O
9135,7000009134,972,,1,,GATEWAY,PAID,31546.8,20240721,07:21:06,TX-TR3J86FOB5C7
9136,7000009135,1298,2152.0,2,4.0,CARD,PAID,49005.0,20240202,08:13:22,TX-BHLW6EBRLGNJ
9137,7000009136,257,2528.0,2,2.0,CARD,PAID,30855.0,20241112,14:36:19,TX-WRN7P1GZTB3I
9138,7000009137,1326,2006.0,2,4.0,CASH,PAID,18104.62,20250105,17:39:01,TX-BQUE5Z7W1R58
9139,7000009138,814,1941.0,2,3.0,CARD,PAID,13068.0,20241218,19:36:23,TX-XT5TEIAFZC6G
9140,7000009139,838,1915.0,1,,CARD,PENDING,47454.75,,,
9141,7000009140,938,2362.0,1,,CARD,PAID,17235.0,20250619,18:35:44,TX-7JGGKF8SUMD4
9142,7000009141,209,1750.0,1,,GATEWAY,PAID,29940.0,20250710,09:22:55,TX-MQC7WDRSJ47L
9143,7000009142,1318,1576.0,1,,GATEWAY,PAID,59923.8,20240206,00:49:07,TX-JM35VZ8IRJDM
9144,7000009143,1041,3916.0,2,2.0,CASH,PAID,32307.0,20240121,15:54:57,TX-TUW34P2PBGCI
9145,7000009144,568,1234.0,1,,CARD,PAID,41856.0,20250115,02:43:28,TX-GCMCXOCCV8V2
9146,7000009145,884,1579.0,2,2.0,CARD,PAID,64795.5,20250816,20:19:24,TX-4M95RXQCKZ4I
9147,7000009146,465,3535.0,2,2.0,CARD,PAID,16335.0,20250811,03:23:19,TX-6G40VC8XAQFF
9148,7000009147,436,3887.0,1,,GATEWAY,PAID,78664.2,20250706,12:14:48,TX-24G91TIQRW5S
9149,7000009148,1246,3074.0,1,,CARD,REFUNDED,60940.2,20250218,16:06:30,TX-3EWN3IF9QKK3
9150,7000009149,436,1683.0,2,4.0,CARD,PAID,28749.6,20240220,01:49:31,TX-WBX9JC81W4T0
9151,7000009150,407,3265.0,2,2.0,CASH,PAID,51455.25,20250203,16:21:46,TX-F8GUYXZC0076
9152,7000009151,625,3886.0,1,,GATEWAY,PAID,36474.0,20241202,12:16:26,TX-FZACCTI2MHWX
9153,7000009152,987,1111.0,1,,CARD,PAID,41382.0,20240813,17:16:53,TX-4RT6XU3CBI6Y
9154,7000009153,811,1137.0,2,4.0,CARD,PAID,70785.0,20240421,15:35:13,TX-GLSYEALWPJJ6
9155,7000009154,537,3135.0,1,,CARD,PAID,15720.0,20250501,07:37:39,TX-CU4EQ0UK6SBT
9156,7000009155,1346,2451.0,1,,CARD,PAID,19050.0,20250812,21:21:03,TX-RARZUNVNG23B
9157,7000009156,1117,2633.0,2,3.0,CASH,PAID,48678.3,20240830,13:51:51,TX-J2F6G4P5LB0C
9158,7000009157,140,3978.0,1,,GATEWAY,PAID,40104.0,20250720,23:00:03,TX-0BT9MRLN2FEQ
9159,7000009158,209,1288.0,1,,GATEWAY,PAID,20465.7,20250515,18:28:29,TX-K1AJZOUQ4WR0
9160,7000009159,1466,1347.0,2,3.0,CARD,PAID,63706.5,20250124,03:25:01,TX-WK2YRXZRWB8W
9161,7000009160,1260,1858.0,2,1.0,CASH,PAID,50820.0,20241222,09:34:00,TX-PTXZZ82BXXPL
9162,7000009161,247,1831.0,1,,CARD,PAID,29940.0,20241017,11:55:17,TX-GJSA0FG92YLX
9163,7000009162,1267,1449.0,1,,GATEWAY,PAID,29359.2,20241228,23:20:12,TX-Y6EKNSX50UL2
9164,7000009163,327,3481.0,2,1.0,CARD,PAID,51727.5,20250627,23:42:35,TX-NZKPBGIE9GJG
9165,7000009164,735,3994.0,1,,GATEWAY,PAID,67155.0,20240604,00:29:55,TX-5D0Q2OVZGQHZ
9166,7000009165,779,2695.0,1,,GATEWAY,PAID,46420.2,20241010,19:00:00,TX-CLK3R1GL58NQ
9167,7000009166,1270,3543.0,2,2.0,CARD,PAID,31036.5,20240622,11:40:21,TX-M4WVG2A5Y526
9168,7000009167,1316,2395.0,1,,GATEWAY,PAID,74589.0,20240920,00:31:22,TX-KB6GNFIWAYKJ
9169,7000009168,323,1671.0,2,2.0,CARD,PAID,68389.2,20240314,16:41:42,TX-SSK0HT0G82I9
9170,7000009169,1414,1515.0,1,,CARD,PAID,44760.0,20240418,19:57:18,TX-YUUAZ4X8BPYR
9171,7000009170,666,,1,,CARD,PAID,26813.28,20250514,23:22:29,TX-9N3907EI1END
9172,7000009171,408,3688.0,2,3.0,CASH,PENDING,52293.78,,,
9173,7000009172,1141,2306.0,1,,CARD,PAID,57237.6,20241205,03:48:05,TX-HSKTBO8JS464
9174,7000009173,1444,3260.0,1,,CARD,PAID,55813.88,20241019,16:25:29,TX-LJ58964GG7MP
9175,7000009174,1174,,2,1.0,CARD,PAID,14520.0,20251001,05:50:17,TX-1FNX0PAJK2S0
9176,7000009175,284,2050.0,1,,CARD,PAID,15129.6,20250123,13:30:08,TX-X5GDPWMKI25M
9177,7000009176,601,2515.0,1,,CARD,PAID,43588.8,20240418,08:39:40,TX-LB8PT1MEUT7E
9178,7000009177,664,2818.0,1,,CARD,REFUNDED,64668.45,20250509,22:42:21,TX-1510AXZQFFG4
9179,7000009178,50,3734.0,2,3.0,CARD,PAID,47044.8,20241020,13:39:33,TX-BBMLMBAI1SCK
9180,7000009179,878,2640.0,1,,CARD,PAID,40104.0,20240114,12:44:32,TX-XN6IT7MQAJFM
9181,7000009180,1004,3946.0,1,,CARD,PAID,26136.0,20250517,05:36:33,TX-EZ0QL1GWAL7U
9182,7000009181,180,3837.0,1,,CARD,PAID,28788.0,20250823,02:10:33,TX-U5WKKYSPP9UU
9183,7000009182,1384,,1,,CARD,PAID,68055.0,20250322,15:15:14,TX-SE0K31BW7F9V
9184,7000009183,575,2366.0,2,3.0,CASH,PAID,56482.8,20241206,05:09:29,TX-H200OA316K1C
9185,7000009184,702,4145.0,1,,GATEWAY,PAID,32916.6,20240520,07:33:35,TX-NO8WGG6BY9C2
9186,7000009185,396,3045.0,2,3.0,CARD,PAID,37243.8,20240610,18:54:51,TX-TN4I25KN6JNX
9187,7000009186,1388,1638.0,2,3.0,TRANSFER,FAILED,45055.56,,,
9188,7000009187,35,3763.0,1,,CARD,PAID,26029.2,20241014,01:36:24,TX-WUW1N21IEZZI
9189,7000009188,840,,1,,GATEWAY,PAID,17835.0,20240409,19:48:40,TX-0AE0KVMEVLQ3
9190,7000009189,1458,1591.0,2,4.0,TRANSFER,PAID,18150.0,20241005,05:39:12,TX-6G566Y1G39EL
9191,7000009190,528,2291.0,1,,CARD,PAID,42834.0,20250211,17:23:15,TX-QNSTBP9B0D65
9192,7000009191,320,3097.0,1,,CARD,PAID,17535.0,20240413,23:30:43,TX-PUL3F96EUYET
9193,7000009192,902,2119.0,1,,GATEWAY,REFUNDED,81123.24,20250301,13:49:25,TX-WTXCCR466BTG
9194,7000009193,822,2179.0,1,,GATEWAY,PAID,47727.0,20240806,11:47:17,TX-JNLP0M4ZIIBC
9195,7000009194,155,1754.0,2,3.0,CARD,PAID,13068.0,20240908,07:26:21,TX-AYYHDQG74MK8
9196,7000009195,1029,3809.0,1,,GATEWAY,PAID,44188.8,20240420,19:21:56,TX-RAC749IK3RLA
9197,7000009196,137,,2,4.0,CASH,PAID,27588.0,20240114,12:40:18,TX-U8U2D9UUGXKF
9198,7000009197,1109,3841.0,1,,GATEWAY,PAID,32064.6,20240322,20:18:46,TX-BPSL1GW2AVA8
9199,7000009198,451,4098.0,1,,GATEWAY,PAID,52446.0,20240113,04:47:14,TX-AGXOYZXLEWYM
9200,7000009199,610,3917.0,2,3.0,CARD,PAID,26136.0,20240403,12:46:40,TX-XZDH3LS62JWT
9201,7000009200,1469,1461.0,1,,GATEWAY,FAILED,53905.5,,,
9202,7000009201,313,2968.0,1,,CARD,PAID,13968.0,20240423,06:11:15,TX-H20HLHDSZ827
9203,7000009202,61,3677.0,2,1.0,TRANSFER,PAID,56047.2,20250913,14:10:29,TX-G4QGFBVETYB1
9204,7000009203,717,3059.0,2,3.0,CARD,PAID,36209.25,20250805,23:11:39,TX-OZGQ7MVGM09Z
9205,7000009204,83,1698.0,2,3.0,CARD,PAID,14701.5,20250611,09:39:28,TX-4RVY95AP5VCP
9206,7000009205,214,2598.0,1,,CARD,PAID,49905.0,20240909,09:48:10,TX-WPDM8JOUW4T9
9207,7000009206,1298,1649.0,1,,CARD,PAID,37200.0,20240609,03:24:34,TX-Q73BNPC80Q2G
9208,7000009207,1131,1252.0,1,,GATEWAY,PAID,73363.88,20240608,10:38:31,TX-VBZKL3P9TGIL
9209,7000009208,416,3730.0,1,,CARD,PAID,24722.4,20240128,21:16:07,TX-1U59H8IJ0A0Z
9210,7000009209,914,2917.0,1,,GATEWAY,PAID,54261.0,20250212,12:13:51,TX-TIXBMQW2DMXK
9211,7000009210,469,,1,,CARD,PAID,31726.2,20250217,20:30:11,TX-N9ZH7TFVBPY4
9212,7000009211,1153,1476.0,1,,GATEWAY,REFUNDED,118594.2,20250127,20:07:31,TX-QQQZH6QU2LSS
9213,7000009212,795,,1,,CARD,PAID,33570.0,20250221,08:42:06,TX-5YONILK09C5T
9214,7000009213,138,3514.0,1,,CARD,PAID,31936.5,20240204,21:30:07,TX-QK18AX7HP4R8
9215,7000009214,922,,2,4.0,CARD,PAID,18150.0,20240422,08:01:45,TX-A8XB3GZZCD7W
9216,7000009215,146,1152.0,2,3.0,CARD,FAILED,63525.0,,,
9217,7000009216,37,3674.0,1,,GATEWAY,PAID,37500.0,20250126,22:07:35,TX-J3JZUU1BGEKS
9218,7000009217,88,1973.0,1,,GATEWAY,PAID,15420.0,20240315,14:43:44,TX-O96T3WBH1MW5
9219,7000009218,206,,1,,GATEWAY,PAID,29359.2,20240926,08:08:59,TX-F32YDCQOI2MT
9220,7000009219,1099,1004.0,1,,GATEWAY,PAID,66167.4,20240620,18:23:52,TX-DHJIFBZ0NTRS
9221,7000009220,1351,3872.0,1,,CARD,PAID,20257.5,20250516,02:53:04,TX-ODB9J34721PG
9222,7000009221,497,2692.0,1,,CARD,PAID,44351.1,20250610,08:51:11,TX-YAGRMII32F94
9223,7000009222,836,,2,3.0,CARD,PAID,41382.0,20240502,18:20:19,TX-VQCJZI9WRXTG
9224,7000009223,1203,1622.0,2,1.0,CASH,PAID,39204.0,20241007,06:38:57,TX-KNCW0BY3AVP6
9225,7000009224,251,2466.0,2,4.0,CARD,PAID,16335.0,20240802,15:05:22,TX-ORVV9XSGWXML
9226,7000009225,698,3825.0,1,,GATEWAY,PAID,33570.0,20240802,06:34:02,TX-ZPFCVZ921INI
9227,7000009226,835,3122.0,1,,CARD,PAID,27336.0,20240113,03:44:02,TX-K94YDZFULL6Q
9228,7000009227,11,3536.0,2,4.0,CARD,PAID,36300.0,20241107,13:42:02,TX-S5NRBA27BN3W
9229,7000009228,699,1264.0,2,2.0,CARD,PAID,48024.9,20240807,10:19:43,TX-R247KH3FNMJL
9230,7000009229,9,3286.0,1,,GATEWAY,PAID,40104.0,20250102,17:29:37,TX-PV8SBDUS6P3K
9231,7000009230,561,3046.0,1,,CARD,FAILED,64173.24,,,
9232,7000009231,1143,4019.0,2,3.0,CARD,PAID,14374.8,20250621,17:30:22,TX-K4S1GS63MLDU
9233,7000009232,681,2456.0,2,3.0,CARD,PAID,31472.1,20250307,05:48:49,TX-BYE07C39T2NU
9234,7000009233,668,4081.0,1,,CARD,FAILED,19604.62,,,
9235,7000009234,635,3079.0,1,,CARD,PAID,40404.0,20250810,15:34:16,TX-9I56GD545Y5Z
9236,7000009235,284,2915.0,1,,CARD,PAID,70324.8,20240924,19:22:07,TX-URA509HPQDHI
9237,7000009236,366,2071.0,2,4.0,CASH,PAID,50311.8,20250530,19:57:18,TX-DBX9JEN1O2TH
9238,7000009237,851,1521.0,1,,CARD,PAID,32536.5,20250727,02:07:21,TX-YMTHHVZZER9E
9239,7000009238,1161,4099.0,1,,CARD,PAID,26029.2,20240823,17:03:49,TX-7RTIJP4JCTR9
9240,7000009239,1436,3322.0,1,,CARD,FAILED,79224.75,,,
9241,7000009240,1326,2863.0,2,4.0,CASH,PAID,80186.7,20250701,19:57:46,TX-3SMQH3OB8COS
9242,7000009241,49,2666.0,1,,CARD,FAILED,43588.8,,,
9243,7000009242,4,1484.0,1,,GATEWAY,PAID,43879.2,20250609,22:52:31,TX-9156Y65CBRTK
9244,7000009243,855,3186.0,2,3.0,CASH,PAID,26136.0,20250818,13:37:02,TX-2ZI0E1TJ22FL
9245,7000009244,89,1338.0,1,,CARD,PAID,53227.5,20250127,15:34:06,TX-FFFKZEOX0099
9246,7000009245,114,3146.0,1,,CARD,PAID,59169.0,20241113,19:47:21,TX-W1OV8D0LMWNI
9247,7000009246,125,1112.0,1,,GATEWAY,REFUNDED,44760.0,20250626,22:54:36,TX-9VD1YYSXJB2T
9248,7000009247,96,3168.0,1,,GATEWAY,PAID,33144.0,20250824,14:06:06,TX-PJRCQOOYJKWC
9249,7000009248,1378,1935.0,2,4.0,CASH,FAILED,70131.6,,,
9250,7000009249,175,4012.0,2,1.0,CASH,PAID,41382.0,20250504,17:01:44,TX-FXJ6C3WBLJ66
9251,7000009250,1010,1003.0,1,,GATEWAY,PAID,56056.56,20240115,01:51:34,TX-3VFPIABIVAPH
9252,7000009251,384,3545.0,1,,CARD,PAID,42882.0,20240114,08:30:34,TX-AIX49JYKLBD3
9253,7000009252,244,3728.0,2,1.0,CASH,PAID,27588.0,20240810,14:34:48,TX-J3UD4VHTQ0J1
9254,7000009253,857,4005.0,1,,CARD,PAID,35574.0,20240405,00:10:37,TX-6QCVW9JNUGJ7
9255,7000009254,1255,3729.0,1,,GATEWAY,PAID,42282.0,20240818,22:30:14,TX-C6AUEH0K1F0G
9256,7000009255,346,,2,4.0,CARD,PAID,13721.4,20250130,18:35:31,TX-BC80DITOXP26
9257,7000009256,828,1883.0,1,,CARD,PAID,54261.0,20240627,20:12:32,TX-R89ZDU8BAYWZ
9258,7000009257,1137,3952.0,1,,CARD,PAID,46554.75,20240623,03:30:51,TX-ZKR8H69KU0U5
9259,7000009258,1098,,1,,CARD,PAID,94718.4,20240801,05:53:17,TX-74S5OSJV5C6K
9260,7000009259,1055,2265.0,2,3.0,CASH,PAID,14701.5,20240827,18:10:32,TX-S7W0I1NWF45P
9261,7000009260,1216,1061.0,2,3.0,TRANSFER,PAID,14520.0,20240111,19:58:57,TX-UWYG2YBRCO1F
9262,7000009261,912,2388.0,1,,CARD,PENDING,36655.5,,,
9263,7000009262,784,1693.0,2,1.0,CASH,PAID,15246.0,20240610,03:03:35,TX-AS4SR71VFFRP
9264,7000009263,257,1949.0,1,,GATEWAY,PAID,36474.0,20250123,07:22:59,TX-JIDQX0P37LHP
9265,7000009264,582,2614.0,2,1.0,CASH,PAID,34485.0,20240718,22:02:49,TX-SZICIY9Q63DA
9266,7000009265,305,2258.0,2,4.0,TRANSFER,PAID,71351.28,20250111,14:01:06,TX-CFSXICO9P5QP
9267,7000009266,894,1328.0,2,3.0,CASH,PAID,42688.8,20240812,01:17:38,TX-UC1RQE15UM1O
9268,7000009267,656,,2,3.0,CARD,PAID,42688.8,20241118,04:47:18,TX-I89YT6N6YJBP
9269,7000009268,442,4180.0,1,,CARD,PAID,46938.0,20240428,05:54:44,TX-UUI4EJPGO1L5
9270,7000009269,1229,1717.0,1,,CARD,PAID,33516.6,20241004,23:00:18,TX-8MACWYLS5O9A
9271,7000009270,819,2754.0,1,,GATEWAY,FAILED,31082.16,,,
9272,7000009271,193,2580.0,1,,CARD,PENDING,46638.0,,,
9273,7000009272,432,2439.0,2,4.0,CASH,PAID,32670.0,20250219,06:03:30,TX-R3F052D83W7X
9274,7000009273,1095,1157.0,1,,GATEWAY,FAILED,67590.6,,,
9275,7000009274,781,1838.0,2,4.0,TRANSFER,PAID,19057.5,20240228,14:23:37,TX-L6H9Q57WS33H
9276,7000009275,562,3401.0,1,,GATEWAY,REFUNDED,19350.0,20240224,01:32:13,TX-4T45RHMGXF39
9277,7000009276,318,1251.0,1,,CARD,PAID,93138.3,20240329,15:42:19,TX-GYIYAS3WDA31
9278,7000009277,725,1615.0,1,,CARD,PAID,43124.4,20240909,14:03:45,TX-KU69MEEWKFFL
9279,7000009278,746,2784.0,1,,GATEWAY,PAID,53227.5,20240222,00:26:09,TX-6P44X73RBEHL
9280,7000009279,1214,4047.0,2,1.0,CARD,PAID,34485.0,20250526,08:16:28,TX-TDI33FAJ5KNL
9281,7000009280,302,1100.0,1,,CARD,PAID,67111.2,20250810,06:58:55,TX-KUR1H89B6M7L
9282,7000009281,913,,2,1.0,CARD,PAID,80622.3,20241207,08:51:50,TX-UMWM29ZHLEX4
9283,7000009282,1498,3375.0,1,,GATEWAY,PAID,90306.9,20240723,19:38:40,TX-363LRIMN9BWX
9284,7000009283,1274,1256.0,2,2.0,CARD,PAID,17787.0,20240925,17:11:38,TX-06SPD8JPFUQH
9285,7000009284,916,,1,,CARD,PAID,14520.0,20241213,23:55:47,TX-SC5YENYNG408
9286,7000009285,882,2160.0,1,,CARD,FAILED,59597.1,,,
9287,7000009286,740,2487.0,1,,CARD,PAID,53361.0,20240218,18:48:51,TX-WF6Z46XNA4JA
9288,7000009287,353,3486.0,1,,GATEWAY,PAID,36774.0,20240927,06:15:40,TX-HYLSQTWPCFEN
9289,7000009288,1445,1279.0,1,,CARD,PAID,69744.0,20240608,02:53:49,TX-I20K7YT624XU
9290,7000009289,1464,2132.0,2,3.0,TRANSFER,PAID,56918.4,20240702,22:47:52,TX-0ZUUGLNGVW2C
9291,7000009290,760,3388.0,2,3.0,TRANSFER,PAID,63452.4,20240818,06:25:41,TX-4JWMLX5TNCTY
9292,7000009291,1328,2764.0,1,,CARD,PAID,18687.0,20250107,11:03:08,TX-NK59F0JI2GPR
9293,7000009292,766,2669.0,1,,GATEWAY,PENDING,39133.5,,,
9294,7000009293,452,1726.0,1,,GATEWAY,PAID,58043.7,20241110,14:50:47,TX-HICS6ZNHHQ91
9295,7000009294,644,3988.0,1,,CARD,PAID,68718.0,20250528,01:26:13,TX-TI3DLYWCJIQ2
9296,7000009295,804,3306.0,2,2.0,CASH,PAID,54313.88,20250114,22:01:17,TX-3N7L6RW65YEU
9297,7000009296,830,2667.0,1,,CARD,PAID,35985.0,20250603,10:28:49,TX-DRSIDATUW6A8
9298,7000009297,204,1774.0,2,4.0,CARD,PAID,17151.75,20240122,16:48:32,TX-DA4UH8P5K113
9299,7000009298,987,1874.0,1,,CARD,PAID,16446.0,20250314,20:52:02,TX-FLEPJZSYL34H
9300,7000009299,427,2189.0,2,3.0,CASH,PENDING,13794.0,,,
9301,7000009300,913,3769.0,1,,CARD,PAID,13968.0,20240219,01:53:03,TX-PVP4VF2XM8VL
9302,7000009301,741,2420.0,2,1.0,TRANSFER,REFUNDED,13068.0,20240726,14:36:03,TX-616UHQKFVZIB
9303,7000009302,778,3777.0,2,1.0,CASH,PAID,26136.0,20240311,12:48:06,TX-3ZI9RHIDFVBL
9304,7000009303,687,1590.0,1,,GATEWAY,PAID,31119.75,20240515,13:01:40,TX-HADU8IIYHZWR
9305,7000009304,165,3949.0,2,2.0,TRANSFER,PAID,16008.3,20240707,09:03:48,TX-RJAAOKTYRQ4O
9306,7000009305,112,2232.0,1,,CARD,PAID,27036.0,20250914,08:36:33,TX-3O94QS20CTHS
9307,7000009306,356,2284.0,2,1.0,CASH,PAID,28459.2,20240128,16:17:03,TX-NAGTC99QA918
9308,7000009307,1246,2367.0,1,,GATEWAY,PAID,76258.8,20250916,13:56:35,TX-ZJFIOPSLR0S2
9309,7000009308,729,1157.0,1,,GATEWAY,PAID,60359.4,20250815,10:42:11,TX-MV4TBI3AYH7O
9310,7000009309,862,1245.0,2,3.0,CARD,PAID,56900.25,20241219,23:38:22,TX-QYLVSBXPUVOW
9311,7000009310,177,1425.0,2,1.0,CASH,PAID,56800.42,20240115,05:19:04,TX-KPWAXQF0DUTA
9312,7000009311,1100,2340.0,1,,CARD,FAILED,29040.0,,,
9313,7000009312,83,1903.0,2,2.0,TRANSFER,PAID,65957.1,20250601,02:00:54,TX-3M67J18P8J44
9314,7000009313,566,3734.0,1,,GATEWAY,PAID,33870.0,20250920,05:53:44,TX-794QNS2SX124
9315,7000009314,715,1546.0,1,,CARD,PAID,37200.0,20250620,17:37:43,TX-VHZQ7VPVD89J
9316,7000009315,175,1111.0,2,1.0,CARD,PAID,14941.08,20240917,19:06:07,TX-59MWFFMGM751
9317,7000009316,965,3885.0,1,,GATEWAY,PAID,45023.7,20240824,03:48:06,TX-KJB9DI36TXLJ
9318,7000009317,840,2921.0,2,4.0,CASH,PAID,13068.0,20240428,06:09:13,TX-VWX6A1YKMK4F
9319,7000009318,211,2688.0,2,4.0,CARD,PAID,40510.8,20241008,01:33:14,TX-3N47ND5C2ZCP
9320,7000009319,1084,1711.0,1,,CARD,REFUNDED,17835.0,20250609,11:42:07,TX-W72RSQD3N0QD
9321,7000009320,860,3775.0,1,,GATEWAY,PAID,59895.0,20250512,11:47:12,TX-0NGDW4HW1CRD
9322,7000009321,951,2800.0,1,,GATEWAY,PAID,28488.0,20240222,15:02:50,TX-70DN944FAU91
9323,7000009322,118,3254.0,1,,CARD,PAID,43588.8,20251002,13:35:32,TX-238Y2QUYJUVJ
9324,7000009323,1294,2359.0,1,,CARD,PAID,15720.0,20240712,04:25:07,TX-ED9CFA6CH8SC
9325,7000009324,1052,2450.0,2,2.0,CARD,PAID,29040.0,20250730,15:27:29,TX-OWL5AXRQS8LM
9326,7000009325,615,2141.0,2,3.0,CASH,PAID,88209.0,20240510,18:55:11,TX-DV5PI04N20CH
9327,7000009326,1152,4165.0,2,2.0,TRANSFER,PAID,37352.7,20240809,12:34:52,TX-HSH110EN9O48
9328,7000009327,781,1794.0,2,2.0,CASH,PAID,34485.0,20241216,03:44:39,TX-XM9I7BFTY4OV
9329,7000009328,298,3370.0,1,,GATEWAY,PAID,15429.6,20240312,20:24:37,TX-ZKSRWS8GKN70
9330,7000009329,1011,1038.0,1,,GATEWAY,PAID,43888.8,20240406,10:32:33,TX-D0T0E3T1GB05
9331,7000009330,688,1250.0,2,3.0,CASH,PAID,68970.0,20240923,01:44:16,TX-NNKWE364DR50
9332,7000009331,526,1353.0,1,,GATEWAY,PAID,27036.0,20241027,21:25:48,TX-SVJFTCLD4JTB
9333,7000009332,730,,1,,CARD,PAID,47664.0,20240512,10:59:24,TX-2WTWPXWVY3OI
9334,7000009333,908,1033.0,1,,GATEWAY,PAID,15383.7,20250630,03:52:34,TX-S8VSTZ9UH35R
9335,7000009334,1302,2415.0,1,,GATEWAY,PENDING,71583.6,,,
9336,7000009335,510,3208.0,2,4.0,CASH,REFUNDED,35283.6,20241024,15:19:37,TX-F814FCSA4L66
9337,7000009336,971,1795.0,2,3.0,CASH,PAID,115434.0,20240518,19:17:14,TX-5XZIQUS9QMG3
9338,7000009337,480,1969.0,1,,CARD,PAID,60795.0,20240501,21:42:50,TX-RCYCRJSSQGZ3
9339,7000009338,304,3796.0,2,4.0,CASH,PAID,56410.2,20240627,20:10:09,TX-G3Z646LD3QV0
9340,7000009339,444,2237.0,1,,GATEWAY,FAILED,53227.5,,,
9341,7000009340,1067,3186.0,1,,GATEWAY,FAILED,21165.0,,,
9342,7000009341,708,1681.0,1,,GATEWAY,PAID,48090.0,20240502,12:17:41,TX-QA1MAH7N9TSV
9343,7000009342,262,2675.0,2,2.0,CARD,PAID,43560.0,20240611,02:15:21,TX-O2T88EAYN05A
9344,7000009343,114,,2,4.0,CASH,PAID,18676.35,20240108,03:49:59,TX-0YZQWJ1HDLGS
9345,7000009344,573,2356.0,2,1.0,CARD,PAID,52272.0,20250419,21:23:21,TX-6MPAVG8HOUAO
9346,7000009345,423,1046.0,2,2.0,CARD,FAILED,29040.0,,,
9347,7000009346,1246,1003.0,1,,GATEWAY,PAID,16201.5,20250503,09:37:09,TX-TAN4L4E4EQL5
9348,7000009347,375,3680.0,2,1.0,CASH,PAID,101385.9,20240705,06:08:01,TX-BB8WZH0HH4YH
9349,7000009348,378,3472.0,1,,CARD,PAID,26813.28,20240808,15:13:40,TX-0U9G6FS7T6OQ
9350,7000009349,1025,1664.0,2,1.0,CARD,PAID,36209.25,20250909,18:32:20,TX-SJ26M1UCOFKI
9351,7000009350,1466,3294.0,1,,GATEWAY,PAID,89709.0,20250718,17:28:50,TX-HMC6AHM3JTYJ
9352,7000009351,1353,2680.0,1,,CARD,PAID,40104.0,20241019,16:43:32,TX-BCFMKLSJ0VX9
9353,7000009352,956,,2,4.0,CARD,PAID,14229.6,20240323,16:40:56,TX-JUY6B2ESFSLI
9354,7000009353,191,1113.0,2,4.0,CASH,PAID,42144.3,20250627,09:46:01,TX-UCA2MUEKPO01
9355,7000009354,1085,1095.0,2,2.0,CASH,PAID,47916.0,20240524,17:22:24,TX-DCQMEAC6A4L7
9356,7000009355,979,3172.0,2,1.0,CARD,PAID,58697.1,20250611,18:55:09,TX-0AS61E78KFH7
