shipment_sk,id,customer_id,shipping_address_id,channel_id,carrier,shipped_at_date_id,shipped_at_time,delivered_at_date_id,delivered_at_time,tracking_number
8975,9000008974,160,3631,1,Correo Argentino,20250714,16:54:40,20250718,16:54:40,TRK-SPSWY0WD8F
8976,9000008975,721,1301,1,Correo Argentino,20250820,01:17:52,20250825,01:17:52,TRK-0KVVY47R8Z
8977,9000008976,524,4,2,PICKUP,20240116,23:46:19,20240117,23:46:19,
8978,9000008977,1042,3100,1,Correo Argentino,20250417,06:06:59,20250420,06:06:59,TRK-9TOV6MHVPU
8979,9000008978,768,3447,1,Correo Argentino,,,,,
8980,9000008979,949,3,2,PICKUP,20250422,19:04:05,20250423,19:04:05,
8981,9000008980,1427,3431,1,Correo Argentino,20240804,01:18:38,20240806,01:18:38,TRK-KBLH55RN3O
8982,9000008981,477,3604,1,Correo Argentino,20250111,06:21:07,20250116,06:21:07,TRK-OSMC76MJPK
8983,9000008982,44,4,2,PICKUP,20250401,20:11:46,20250402,20:11:46,
8984,9000008983,184,1606,1,Correo Argentino,20241224,05:06:33,20241230,05:06:33,TRK-MNEV1BHDZL
8985,9000008984,78,3567,1,Correo Argentino,20240212,07:02:49,20240214,07:02:49,TRK-BRMQZ2NZBR
8986,9000008985,1378,2,2,PICKUP,20240716,07:15:44,20240717,07:15:44,
8987,9000008986,168,1637,1,Correo Argentino,20240710,00:33:28,20240713,00:33:28,TRK-TUXZZW3JH3
8988,9000008987,806,2,2,PICKUP,20240619,05:46:03,20240620,05:46:03,
8989,9000008988,1149,1521,1,Correo Argentino,20250930,15:12:29,20251005,15:12:29,TRK-Q645LPWS0Q
8990,9000008989,460,2393,1,Correo Argentino,20240109,20:39:41,20240112,20:39:41,TRK-2TYRX5DXPX
8991,9000008990,804,4,2,PICKUP,20250822,19:53:24,20250823,19:53:24,
8992,9000008991,917,3645,1,Correo Argentino,20250921,11:44:11,20250926,11:44:11,TRK-MTN6494O6O
8993,9000008992,416,1,2,PICKUP,20250215,12:57:11,20250216,12:57:11,
8994,9000008993,1070,1,2,PICKUP,20240528,09:51:13,20240529,09:51:13,
8995,9000008994,1219,4,2,PICKUP,20250131,05:15:14,20250201,05:15:14,
8996,9000008995,246,2,2,PICKUP,20250625,05:20:17,20250626,05:20:17,
8997,9000008996,960,1,2,PICKUP,20250428,04:44:58,20250429,04:44:58,
8998,9000008997,1250,4028,1,Correo Argentino,,,,,
8999,9000008998,1317,3912,1,Correo Argentino,20250308,05:49:07,20250311,05:49:07,TRK-F4P3H9WNLV
9000,9000008999,361,2281,1,Correo Argentino,20250225,17:07:11,20250228,17:07:11,TRK-4V4LWVHYS7
9001,9000009000,196,3,2,PICKUP,20240825,03:52:32,20240826,03:52:32,
9002,9000009001,75,1,2,PICKUP,20240506,17:49:20,20240507,17:49:20,
9003,9000009002,513,1490,1,Correo Argentino,20250725,23:20:30,20250728,23:20:30,TRK-UMDY517S9G
9004,9000009003,947,3672,1,Correo Argentino,20250626,21:34:38,20250629,21:34:38,TRK-OLKMOPB95P
9005,9000009004,432,1823,1,Correo Argentino,20241014,17:45:48,20241020,17:45:48,TRK-D8UP5JOUT7
9006,9000009005,831,3205,1,Correo Argentino,20241204,07:15:53,20241208,07:15:53,TRK-FF1NMK0W54
9007,9000009006,1231,1680,1,Correo Argentino,20250102,08:34:53,20250104,08:34:53,TRK-TU7HA7JYPF
9008,9000009007,1408,1756,1,Correo Argentino,20240729,03:15:02,20240731,03:15:02,TRK-GOXYYFLUCT
9009,9000009008,266,3,2,PICKUP,20240425,16:15:59,20240426,16:15:59,
9010,9000009009,1213,1,2,PICKUP,20241217,02:06:55,20241218,02:06:55,
9011,9000009010,1286,2225,1,Correo Argentino,20250320,11:05:37,20250325,11:05:37,TRK-WEINIICVWL
9012,9000009011,1129,4,1,Correo Argentino,,,,,
9013,9000009012,1369,2756,1,Correo Argentino,20240921,04:24:07,20240927,04:24:07,TRK-48W0F3CJAB
9014,9000009013,296,1,2,PICKUP,20240624,17:30:09,20240625,17:30:09,
9015,9000009014,196,2957,1,Correo Argentino,,,,,
9016,9000009015,695,2,2,PICKUP,20250322,05:45:07,20250323,05:45:07,
9017,9000009016,914,3,2,PICKUP,20241101,19:49:57,20241102,19:49:57,
9018,9000009017,1124,3264,1,Correo Argentino,20250820,20:50:11,20250823,20:50:11,TRK-1CM2DGGXQF
9019,9000009018,629,1,2,PICKUP,20250407,11:47:44,20250408,11:47:44,
9020,9000009019,1234,1,2,PICKUP,20240629,10:21:13,20240630,10:21:13,
9021,9000009020,1129,1,2,PICKUP,20250921,22:07:10,20250922,22:07:10,
9022,9000009021,867,1,2,PICKUP,20250817,01:21:57,20250818,01:21:57,
9023,9000009022,468,2379,1,Correo Argentino,20241019,07:46:40,20241024,07:46:40,TRK-29TOYDFFT4
9024,9000009023,317,4188,1,Correo Argentino,20240825,07:10:51,20240901,07:10:51,TRK-B1TK9JUFZS
9025,9000009024,619,4116,1,Correo Argentino,20241114,09:48:01,20241116,09:48:01,TRK-EHD7JDE4Z4
9026,9000009025,1269,3083,1,Correo Argentino,20250321,11:22:58,20250326,11:22:58,TRK-TINJQWGU6S
9027,9000009026,1416,1965,1,Correo Argentino,,,,,
9028,9000009027,747,1026,1,Correo Argentino,20250727,05:58:31,20250731,05:58:31,TRK-WDWU02HW47
9029,9000009028,493,3039,1,Correo Argentino,,,,,
9030,9000009029,1170,3389,1,Correo Argentino,20240915,16:45:10,20240922,16:45:10,TRK-3XHU7MC7JE
9031,9000009030,1068,2087,1,Correo Argentino,20250126,11:35:25,20250128,11:35:25,TRK-0FXMLZNUXD
9032,9000009031,1416,1871,1,Correo Argentino,20250723,23:09:11,20250726,23:09:11,TRK-1I8MLXPAAK
9033,9000009032,818,2,2,PICKUP,20250424,11:45:52,20250425,11:45:52,
9034,9000009033,212,4,2,PICKUP,20240308,01:10:19,20240309,01:10:19,
9035,9000009034,1196,2,2,PICKUP,20250702,05:14:18,20250703,05:14:18,
9036,9000009035,336,4,2,PICKUP,20240218,18:57:01,20240219,18:57:01,
9037,9000009036,205,3559,1,Correo Argentino,20240620,20:22:06,20240625,20:22:06,TRK-TLW1V07VNA
9038,9000009037,667,2279,1,Correo Argentino,20241222,13:29:38,20241224,13:29:38,TRK-PICP06QSUN
9039,9000009038,1390,2375,1,Correo Argentino,20240901,14:31:24,20240906,14:31:24,TRK-ME0FZODTOD
9040,9000009039,597,2277,1,Correo Argentino,20240905,12:07:14,20240909,12:07:14,TRK-4LJEAJQV7X
9041,9000009040,1290,2,2,PICKUP,20250423,04:05:59,20250424,04:05:59,
9042,9000009041,594,1711,1,Correo Argentino,20250626,17:22:39,20250630,17:22:39,TRK-FDM8CNA3SU
9043,9000009042,1192,3367,1,Correo Argentino,20241121,18:51:42,20241126,18:51:42,TRK-TOB1AQ1LE3
9044,9000009043,86,2208,1,Correo Argentino,20250824,18:23:46,20250827,18:23:46,TRK-S2TT8I21LM
9045,9000009044,178,1844,1,Correo Argentino,20241119,07:01:44,20241121,07:01:44,TRK-92LV06K0VG
9046,9000009045,659,2,2,PICKUP,20250719,07:31:16,20250720,07:31:16,
9047,9000009046,349,3,2,PICKUP,20250401,00:52:11,20250402,00:52:11,
9048,9000009047,653,4181,1,Correo Argentino,,,,,
9049,9000009048,984,2293,1,Correo Argentino,20240507,09:56:34,20240509,09:56:34,TRK-FHIA4GUEV8
9050,9000009049,1397,3306,1,Correo Argentino,20240920,08:58:18,20240926,08:58:18,TRK-7MPEI8U92N
9051,9000009050,400,3,2,PICKUP,20240402,21:45:17,20240403,21:45:17,
9052,9000009051,1227,3,2,PICKUP,20250616,21:39:03,20250617,21:39:03,
9053,9000009052,714,3459,1,Correo Argentino,20250318,09:05:03,20250320,09:05:03,TRK-NV34NTP7GP
9054,9000009053,677,3432,1,Correo Argentino,20240330,12:08:04,20240402,12:08:04,TRK-FQ7TQINS37
9055,9000009054,145,3410,1,Correo Argentino,20250902,20:01:53,20250907,20:01:53,TRK-7G6H0MHGDI
9056,9000009055,1366,4,2,PICKUP,20240111,09:38:40,20240112,09:38:40,
9057,9000009056,824,2,2,PICKUP,20241004,01:50:13,20241005,01:50:13,
9058,9000009057,1165,1024,1,Correo Argentino,20250402,18:22:52,20250404,18:22:52,TRK-XKMBO3UQNT
9059,9000009058,1158,1739,1,Correo Argentino,20241018,09:29:48,20241024,09:29:48,TRK-BLQB9YW88E
9060,9000009059,1410,2398,1,Correo Argentino,20240424,12:31:23,20240430,12:31:23,TRK-FP4D2KBSFZ
9061,9000009060,952,3811,1,Correo Argentino,20250811,05:00:28,20250814,05:00:28,TRK-097R1VSN00
9062,9000009061,709,1024,1,Correo Argentino,20241110,23:05:37,20241112,23:05:37,TRK-WNHU2POEV3
9063,9000009062,1029,3521,1,Correo Argentino,20250430,13:02:01,20250505,13:02:01,TRK-PUEKUQ7JFO
9064,9000009063,1392,1,2,PICKUP,20240602,10:30:30,20240603,10:30:30,
9065,9000009064,1020,1,2,PICKUP,20240521,14:03:49,20240522,14:03:49,
9066,9000009065,649,2030,1,Correo Argentino,20250126,00:04:20,20250128,00:04:20,TRK-CISU9JY28N
9067,9000009066,21,2555,1,Correo Argentino,20240711,04:33:40,20240716,04:33:40,TRK-VCINTY70TD
9068,9000009067,459,3884,1,Correo Argentino,20241124,03:09:33,20241129,03:09:33,TRK-Y2A2YSQGK2
9069,9000009068,322,3,2,PICKUP,20241101,01:20:30,20241102,01:20:30,
9070,9000009069,446,1,2,PICKUP,20240918,06:18:41,20240919,06:18:41,
9071,9000009070,589,3,2,PICKUP,20240620,16:02:23,20240621,16:02:23,
9072,9000009071,1377,3,2,PICKUP,20250520,09:20:26,20250521,09:20:26,
9073,9000009072,352,1142,1,Correo Argentino,20250205,02:18:40,20250210,02:18:40,TRK-9OTZ940CEN
9074,9000009073,895,1046,1,Correo Argentino,20250730,07:58:07,20250802,07:58:07,TRK-ZWFNG9GASV
9075,9000009074,785,1,2,PICKUP,20240710,18:32:36,20240711,18:32:36,
9076,9000009075,1338,3000,1,Correo Argentino,20241208,22:38:14,20241210,22:38:14,TRK-Y81LWHFUY7
9077,9000009076,587,3,2,PICKUP,20240508,16:02:53,20240509,16:02:53,
9078,9000009077,69,4,2,PICKUP,20240913,21:55:47,20240914,21:55:47,
9079,9000009078,1370,2,2,PICKUP,20250204,03:52:17,20250205,03:52:17,
9080,9000009079,1143,2413,1,Correo Argentino,20240522,15:39:14,20240524,15:39:14,TRK-QIQ2424YD0
9081,9000009080,768,3709,1,Correo Argentino,20250228,02:24:02,20250302,02:24:02,TRK-F4ITEAPMCG
9082,9000009081,1440,3627,1,Correo Argentino,20240215,13:26:16,20240221,13:26:16,TRK-P9ASZJQK64
9083,9000009082,319,3060,1,Correo Argentino,,,,,
9084,9000009083,1300,1,2,PICKUP,20240130,08:02:19,20240131,08:02:19,
9085,9000009084,488,2102,1,Correo Argentino,20240703,05:51:55,20240707,05:51:55,TRK-72XY9SDAIK
9086,9000009085,1192,1,2,PICKUP,20240601,22:10:48,20240602,22:10:48,
9087,9000009086,1394,2174,1,Correo Argentino,20241016,15:43:31,20241021,15:43:31,TRK-EY12A3YBQB
9088,9000009087,286,4,2,PICKUP,,,,,
9089,9000009088,267,2,2,PICKUP,20241221,20:12:43,20241222,20:12:43,
9090,9000009089,1273,2913,1,Correo Argentino,20250722,22:50:47,20250726,22:50:47,TRK-EGT04JWE3Z
9091,9000009090,573,2386,1,Correo Argentino,20240204,16:49:56,20240206,16:49:56,TRK-66YLYPZ5W6
9092,9000009091,1328,3068,1,Correo Argentino,20240529,07:31:20,20240602,07:31:20,TRK-XEA6LZ9SAG
9093,9000009092,445,3241,1,Correo Argentino,20240911,06:18:18,20240913,06:18:18,TRK-VO8SMKLG7D
9094,9000009093,185,3,2,PICKUP,20250727,17:49:09,20250728,17:49:09,
9095,9000009094,38,4,2,PICKUP,20241214,17:25:41,20241215,17:25:41,
9096,9000009095,203,1,2,PICKUP,20241007,14:30:55,20241008,14:30:55,
9097,9000009096,669,1006,1,Correo Argentino,20240813,02:49:40,20240817,02:49:40,TRK-HW73RXTOOF
9098,9000009097,21,2679,1,Correo Argentino,20250804,20:42:02,20250808,20:42:02,TRK-C4F7709JPX
9099,9000009098,114,2,2,PICKUP,,,,,
9100,9000009099,1186,1821,1,Correo Argentino,20241007,08:59:29,20241012,08:59:29,TRK-KOJM5MK3F2
9101,9000009100,680,1564,1,Correo Argentino,20240613,16:34:24,20240618,16:34:24,TRK-KPH8M2FT3X
9102,9000009101,1336,2411,1,Correo Argentino,20250124,22:39:35,20250126,22:39:35,TRK-FBKEKI55UH
9103,9000009102,1253,2092,1,Correo Argentino,20240807,14:21:10,20240811,14:21:10,TRK-UGZ8CE9QWD
9104,9000009103,722,3,2,PICKUP,20240815,11:09:34,20240816,11:09:34,
9105,9000009104,73,3443,1,Correo Argentino,,,,,
9106,9000009105,1374,3336,1,Correo Argentino,20240126,23:48:56,20240131,23:48:56,TRK-MX2Y3D4HZY
9107,9000009106,490,2,2,PICKUP,20250909,14:12:21,20250910,14:12:21,
9108,9000009107,711,1780,1,Correo Argentino,20250517,15:05:02,20250520,15:05:02,TRK-15WO503JGZ
9109,9000009108,847,1805,1,Correo Argentino,20250126,13:24:24,20250129,13:24:24,TRK-6ZP296MM6E
9110,9000009109,533,3,2,PICKUP,20240207,11:50:04,20240208,11:50:04,
9111,9000009110,897,4,2,PICKUP,20240824,05:13:55,20240825,05:13:55,
9112,9000009111,1169,2063,1,Correo Argentino,20241102,04:51:36,20241105,04:51:36,TRK-5531OFCR8E
9113,9000009112,165,1685,1,Correo Argentino,20241030,15:42:41,20241103,15:42:41,TRK-JWA0GYUNFZ
9114,9000009113,566,1360,1,Correo Argentino,20240621,17:09:09,20240623,17:09:09,TRK-202N9O3FF9
9115,9000009114,1221,4,2,PICKUP,20240308,02:49:03,20240309,02:49:03,
9116,9000009115,429,1,2,PICKUP,20240525,02:18:47,20240526,02:18:47,
9117,9000009116,654,4,2,PICKUP,20240612,13:10:19,20240613,13:10:19,
9118,9000009117,1375,1,2,PICKUP,20250103,20:53:18,20250104,20:53:18,
9119,9000009118,805,1412,1,Correo Argentino,20250513,23:26:40,20250516,23:26:40,TRK-O4M9WDP5F1
9120,9000009119,264,3569,1,Correo Argentino,20240803,05:54:02,20240806,05:54:02,TRK-19EHZPKINW
9121,9000009120,1085,4,2,PICKUP,,,,,
9122,9000009121,785,3701,1,Correo Argentino,20250624,21:16:33,20250626,21:16:33,TRK-XNUJJ7S3SX
9123,9000009122,800,2712,1,Correo Argentino,,,,,
9124,9000009123,866,2,2,PICKUP,20240603,19:54:41,20240604,19:54:41,
9125,9000009124,1088,2,2,PICKUP,20241206,22:21:29,20241207,22:21:29,
9126,9000009125,1322,1,2,PICKUP,20241021,03:39:11,20241022,03:39:11,
9127,9000009126,1083,2182,1,Correo Argentino,20240726,09:56:33,20240728,09:56:33,TRK-39H2XSAL9O
9128,9000009127,1135,2731,1,Correo Argentino,20250912,19:14:22,20250917,19:14:22,TRK-F8DWIMLSK0
9129,9000009128,985,1,2,PICKUP,20240829,12:22:34,20240830,12:22:34,
9130,9000009129,571,1667,1,Correo Argentino,,,,,
9131,9000009130,1105,1223,1,Correo Argentino,20250602,10:00:21,20250606,10:00:21,TRK-1OHULCWPF6
9132,9000009131,772,1819,1,Correo Argentino,20240827,10:02:05,20240829,10:02:05,TRK-QOBLQCYU46
9133,9000009132,1097,1788,1,Correo Argentino,20241008,12:22:12,20241012,12:22:12,TRK-OFT1Q1HWX9
9134,9000009133,1274,3381,1,Correo Argentino,20250925,11:01:41,20250927,11:01:41,TRK-5RW38WHRSC
9135,9000009134,972,4009,1,Correo Argentino,20240719,09:21:06,20240722,09:21:06,TRK-97UJ4N9FW6
9136,9000009135,1298,4,2,PICKUP,20240131,08:13:22,20240201,08:13:22,
9137,9000009136,257,2,2,PICKUP,20241110,19:36:19,20241111,19:36:19,
9138,9000009137,1326,4,2,PICKUP,20250103,19:39:01,20250104,19:39:01,
9139,9000009138,814,3,2,PICKUP,20241216,15:36:23,20241217,15:36:23,
9140,9000009139,838,1827,1,Correo Argentino,20240126,22:52:24,20240130,22:52:24,TRK-E9I0H7A21V
9141,9000009140,938,1446,1,Correo Argentino,20250618,05:35:44,20250623,05:35:44,TRK-2K78GETSCI
9142,9000009141,209,3129,1,Correo Argentino,20250711,04:22:55,20250716,04:22:55,TRK-S3YMGL70OK
9143,9000009142,1318,1421,1,Correo Argentino,20240205,01:49:07,20240209,01:49:07,TRK-OXIR9L9IPD
9144,9000009143,1041,2,2,PICKUP,20240120,13:54:57,20240121,13:54:57,
9145,9000009144,568,2407,1,Correo Argentino,20250113,11:43:28,20250115,11:43:28,TRK-VDPR96EH1Z
9146,9000009145,884,2,2,PICKUP,20250815,19:19:24,20250816,19:19:24,
9147,9000009146,465,2,2,PICKUP,20250809,04:23:19,20250810,04:23:19,
9148,9000009147,436,2895,1,Correo Argentino,20250707,09:14:48,20250710,09:14:48,TRK-WLX2NI151O
9149,9000009148,1246,3920,1,Correo Argentino,20250219,13:06:30,20250224,13:06:30,TRK-Z4APWNYN7K
9150,9000009149,436,4,2,PICKUP,20240219,06:49:31,20240220,06:49:31,
9151,9000009150,407,2,2,PICKUP,20250201,15:21:46,20250202,15:21:46,
9152,9000009151,625,2559,1,Correo Argentino,20241130,15:16:26,20241202,15:16:26,TRK-3LM2VXR2KU
9153,9000009152,987,2276,1,Correo Argentino,20240811,20:16:53,20240813,20:16:53,TRK-72NMWHWL7L
9154,9000009153,811,4,2,PICKUP,20240421,10:35:13,20240422,10:35:13,
9155,9000009154,537,3503,1,Correo Argentino,20250502,04:37:39,20250507,04:37:39,TRK-M7CJ8OUG36
9156,9000009155,1346,1614,1,Correo Argentino,20250813,02:21:03,20250818,02:21:03,TRK-GWPE4JXSAG
9157,9000009156,1117,3,2,PICKUP,20240830,03:51:51,20240831,03:51:51,
9158,9000009157,140,3020,1,Correo Argentino,20250719,09:00:03,20250722,09:00:03,TRK-NILEDW3KZJ
9159,9000009158,209,3412,1,Correo Argentino,20250515,03:28:29,20250519,03:28:29,TRK-84V6B431S7
9160,9000009159,1466,3,2,PICKUP,20250122,11:25:01,20250123,11:25:01,
9161,9000009160,1260,1,2,PICKUP,20241220,16:34:00,20241221,16:34:00,
9162,9000009161,247,2760,1,Correo Argentino,20241018,05:55:17,20241021,05:55:17,TRK-G462JAF4RM
9163,9000009162,1267,2145,1,Correo Argentino,20241229,14:20:12,20250103,14:20:12,TRK-4AEXVTGP3S
9164,9000009163,327,1,2,PICKUP,20250625,16:42:35,20250626,16:42:35,
9165,9000009164,735,3394,1,Correo Argentino,20240603,18:29:55,20240607,18:29:55,TRK-87DCD633ZV
9166,9000009165,779,1883,1,Correo Argentino,20241011,07:00:00,20241014,07:00:00,TRK-6IREPEVYZX
9167,9000009166,1270,2,2,PICKUP,20240621,21:40:21,20240622,21:40:21,
9168,9000009167,1316,2065,1,Correo Argentino,20240918,15:31:22,20240920,15:31:22,TRK-IVL49VJ58S
9169,9000009168,323,2,2,PICKUP,20240312,16:41:42,20240313,16:41:42,
9170,9000009169,1414,2721,1,Correo Argentino,20240418,04:57:18,20240422,04:57:18,TRK-G7QLS957OS
9171,9000009170,666,4016,1,Correo Argentino,20250513,17:22:29,20250516,17:22:29,TRK-HBBLFC4KYG
9172,9000009171,408,3,2,PICKUP,20240308,23:00:39,20240309,23:00:39,
9173,9000009172,1141,2790,1,Correo Argentino,20241204,12:48:05,20241209,12:48:05,TRK-2L1P3BZUK7
9174,9000009173,1444,2393,1,Correo Argentino,20241018,23:25:29,20241021,23:25:29,TRK-M1RB6FZJSL
9175,9000009174,1174,1,2,PICKUP,20250929,05:50:17,20250930,05:50:17,
9176,9000009175,284,3594,1,Correo Argentino,20250123,19:30:08,20250125,19:30:08,TRK-M98856DFDP
9177,9000009176,601,2099,1,Correo Argentino,20240417,04:39:40,20240421,04:39:40,TRK-IOBBFOXSY5
9178,9000009177,664,3949,1,Correo Argentino,20250510,06:42:21,20250515,06:42:21,TRK-R706CR9JZT
9179,9000009178,50,3,2,PICKUP,20241018,05:39:33,20241019,05:39:33,
9180,9000009179,878,3712,1,Correo Argentino,20240114,13:44:32,20240117,13:44:32,TRK-Q13EH435SU
9181,9000009180,1004,2455,1,Correo Argentino,20250516,10:36:33,20250519,10:36:33,TRK-J5N8INCZ4P
9182,9000009181,180,1699,1,Correo Argentino,20250823,14:10:33,20250826,14:10:33,TRK-3A40VUUWCT
9183,9000009182,1384,2677,1,Correo Argentino,20250323,07:15:14,20250327,07:15:14,TRK-DCL3ANX6HY
9184,9000009183,575,3,2,PICKUP,20241205,11:09:29,20241206,11:09:29,
9185,9000009184,702,3889,1,Correo Argentino,20240520,20:33:35,20240524,20:33:35,TRK-2IZZ6UYY77
9186,9000009185,396,3,2,PICKUP,20240609,13:54:51,20240610,13:54:51,
9187,9000009186,1388,3,2,PICKUP,,,,,
9188,9000009187,35,1217,1,Correo Argentino,20241014,07:36:24,20241019,07:36:24,TRK-K17A91FARG
9189,9000009188,840,1029,1,Correo Argentino,20240409,15:48:40,20240413,15:48:40,TRK-OUJGFENCV8
9190,9000009189,1458,4,2,PICKUP,20241003,20:39:12,20241004,20:39:12,
9191,9000009190,528,1224,1,Correo Argentino,20250212,05:23:15,20250215,05:23:15,TRK-8LQWXK8ARU
9192,9000009191,320,2831,1,Correo Argentino,20240413,03:30:43,20240418,03:30:43,TRK-6DVKJLEHYO
9193,9000009192,902,4196,1,Correo Argentino,20250301,08:49:25,20250305,08:49:25,TRK-C6S6LW2YM3
9194,9000009193,822,2914,1,Correo Argentino,20240805,14:47:17,20240809,14:47:17,TRK-YJLKAGQDVS
9195,9000009194,155,3,2,PICKUP,20240907,01:26:21,20240908,01:26:21,
9196,9000009195,1029,2845,1,Correo Argentino,20240419,09:21:56,20240422,09:21:56,TRK-CVAX5W5SE2
9197,9000009196,137,4,2,PICKUP,20240111,16:40:18,20240112,16:40:18,
9198,9000009197,1109,4127,1,Correo Argentino,20240322,06:18:46,20240327,06:18:46,TRK-D4VM8ARLI6
9199,9000009198,451,3406,1,Correo Argentino,20240111,19:47:14,20240116,19:47:14,TRK-CDBCL3VLNB
9200,9000009199,610,3,2,PICKUP,20240402,02:46:40,20240403,02:46:40,
9201,9000009200,1469,1231,1,Correo Argentino,,,,,
9202,9000009201,313,2845,1,Correo Argentino,20240422,02:11:15,20240424,02:11:15,TRK-PJIMCB0HUK
9203,9000009202,61,1,2,PICKUP,20250912,07:10:29,20250913,07:10:29,
9204,9000009203,717,3,2,PICKUP,20250804,19:11:39,20250805,19:11:39,
9205,9000009204,83,3,2,PICKUP,20250608,17:39:28,20250609,17:39:28,
9206,9000009205,214,1455,1,Correo Argentino,20240908,20:48:10,20240912,20:48:10,TRK-BZ0PJ4X6N0
9207,9000009206,1298,3292,1,Correo Argentino,20240609,07:24:34,20240613,07:24:34,TRK-R3R657OS29
9208,9000009207,1131,3973,1,Correo Argentino,20240606,19:38:31,20240610,19:38:31,TRK-ZURW6F0CZ0
9209,9000009208,416,2529,1,Correo Argentino,20240128,18:16:07,20240202,18:16:07,TRK-01BQPVIQYH
9210,9000009209,914,1848,1,Correo Argentino,20250212,09:13:51,20250216,09:13:51,TRK-SJ15OEO9DZ
9211,9000009210,469,3389,1,Correo Argentino,20250216,02:30:11,20250222,02:30:11,TRK-MEBZA3550S
9212,9000009211,1153,3306,1,Correo Argentino,20250128,18:07:31,20250204,18:07:31,TRK-25154CEWIB
9213,9000009212,795,4200,1,Correo Argentino,20250221,01:42:06,20250226,01:42:06,TRK-UTYEPOW65Z
9214,9000009213,138,1399,1,Correo Argentino,20240203,12:30:07,20240207,12:30:07,TRK-FK4JY44CR2
9215,9000009214,922,4,2,PICKUP,20240421,04:01:45,20240422,04:01:45,
9216,9000009215,146,3,2,PICKUP,,,,,
9217,9000009216,37,3186,1,Correo Argentino,20250125,15:07:35,20250130,15:07:35,TRK-9D038I0QG7
9218,9000009217,88,3658,1,Correo Argentino,20240314,03:43:44,20240316,03:43:44,TRK-P2FJBJX4CE
9219,9000009218,206,3393,1,Correo Argentino,20240926,19:08:59,20241003,19:08:59,TRK-T5TA10TL5Y
9220,9000009219,1099,3812,1,Correo Argentino,20240619,17:23:52,20240621,17:23:52,TRK-01U3SFLHIE
9221,9000009220,1351,1082,1,Correo Argentino,20250514,09:53:04,20250519,09:53:04,TRK-B5Y9MG18IU
9222,9000009221,497,2506,1,Correo Argentino,20250610,14:51:11,20250615,14:51:11,TRK-HVHU8QR0ZL
9223,9000009222,836,3,2,PICKUP,20240501,06:20:19,20240502,06:20:19,
9224,9000009223,1203,1,2,PICKUP,20241004,17:38:57,20241005,17:38:57,
9225,9000009224,251,4,2,PICKUP,20240801,18:05:22,20240802,18:05:22,
9226,9000009225,698,3619,1,Correo Argentino,20240731,06:34:02,20240803,06:34:02,TRK-LCOLG67KA0
9227,9000009226,835,2665,1,Correo Argentino,20240112,18:44:02,20240117,18:44:02,TRK-IZFQJAH3L3
9228,9000009227,11,4,2,PICKUP,20241106,22:42:02,20241107,22:42:02,
9229,9000009228,699,2,2,PICKUP,20240805,04:19:43,20240806,04:19:43,
9230,9000009229,9,1081,1,Correo Argentino,20250101,22:29:37,20250105,22:29:37,TRK-OCIJKXTGOR
9231,9000009230,561,3733,1,Correo Argentino,,,,,
9232,9000009231,1143,3,2,PICKUP,20250620,15:30:22,20250621,15:30:22,
9233,9000009232,681,3,2,PICKUP,20250304,17:48:49,20250305,17:48:49,
9234,9000009233,668,1145,1,Correo Argentino,,,,,
9235,9000009234,635,2757,1,Correo Argentino,20250810,17:34:16,20250815,17:34:16,TRK-IA78WYGRWE
9236,9000009235,284,1134,1,Correo Argentino,20240923,05:22:07,20240925,05:22:07,TRK-85TXLQGJCN
9237,9000009236,366,4,2,PICKUP,20250530,12:57:18,20250531,12:57:18,
9238,9000009237,851,1187,1,Correo Argentino,20250727,15:07:21,20250801,15:07:21,TRK-22SGJEVJBZ
9239,9000009238,1161,2058,1,Correo Argentino,20240824,01:03:49,20240828,01:03:49,TRK-3A7P1NLWW5
9240,9000009239,1436,3163,1,Correo Argentino,,,,,
9241,9000009240,1326,4,2,PICKUP,20250629,22:57:46,20250630,22:57:46,
9242,9000009241,49,2789,1,Correo Argentino,,,,,
9243,9000009242,4,3111,1,Correo Argentino,20250609,13:52:31,20250612,13:52:31,TRK-C5NSUM3S0F
9244,9000009243,855,3,2,PICKUP,20250817,00:37:02,20250818,00:37:02,
9245,9000009244,89,3761,1,Correo Argentino,20250127,13:34:06,20250131,13:34:06,TRK-VEDASXG3JF
9246,9000009245,114,1849,1,Correo Argentino,20241112,15:47:21,20241115,15:47:21,TRK-BVXZSEQPIV
9247,9000009246,125,1480,1,Correo Argentino,20250627,19:54:36,20250630,19:54:36,TRK-2PR7ZBFCJK
9248,9000009247,96,3004,1,Correo Argentino,20250825,12:06:06,20250830,12:06:06,TRK-WHZLLC5OS0
9249,9000009248,1378,4,2,PICKUP,,,,,
9250,9000009249,175,1,2,PICKUP,20250503,01:01:44,20250504,01:01:44,
9251,9000009250,1010,2696,1,Correo Argentino,20240114,08:51:34,20240118,08:51:34,TRK-33HRBDG6U5
9252,9000009251,384,2007,1,Correo Argentino,20240114,08:30:34,20240119,08:30:34,TRK-47BNYJQJAB
9253,9000009252,244,1,2,PICKUP,20240808,23:34:48,20240809,23:34:48,
9254,9000009253,857,3748,1,Correo Argentino,20240403,07:10:37,20240407,07:10:37,TRK-6BAJY7339S
9255,9000009254,1255,3714,1,Correo Argentino,20240817,07:30:14,20240821,07:30:14,TRK-56N6FD2I4W
