sales_order_sk,id,customer_id,channel_id,store_id,order_date_id,order_time,order_date,billing_address_id,shipping_address_id,status_order,currency_code,subtotal,tax_amount,shipping_fee,total_amount
9152,1000009151,625,1,,20241129,15:16:26,2024-11-29,2890,2559,FULFILLED,ARS,29400.0,6174.0,900.0,36474.0
9153,1000009152,987,1,,20240810,20:16:53,2024-08-10,115,2276,FULFILLED,ARS,34200.0,7182.0,0.0,41382.0
9154,1000009153,811,2,4.0,20240421,10:35:13,2024-04-21,141,4,FULFILLED,ARS,58500.0,12285.0,0.0,70785.0
9155,1000009154,537,1,,20250501,04:37:39,2025-05-01,2139,3503,FULFILLED,ARS,12000.0,2520.0,1200.0,15720.0
9156,1000009155,1346,1,,20250812,02:21:03,2025-08-12,1455,1614,FULFILLED,ARS,15000.0,3150.0,900.0,19050.0
9157,1000009156,1117,2,3.0,20240830,03:51:51,2024-08-30,1637,3,FULFILLED,ARS,40230.0,8448.3,0.0,48678.3
9158,1000009157,140,1,,20250718,09:00:03,2025-07-18,2982,3020,PAID,ARS,32400.0,6804.0,900.0,40104.0
9159,1000009158,209,1,,20250514,03:28:29,2025-05-14,292,3412,PAID,ARS,16170.0,3395.7,900.0,20465.7
9160,1000009159,1466,2,3.0,20250122,11:25:01,2025-01-22,351,3,FULFILLED,ARS,52650.0,11056.5,0.0,63706.5
9161,1000009160,1260,2,1.0,20241220,16:34:00,2024-12-20,862,1,FULFILLED,ARS,42000.0,8820.0,0.0,50820.0
9162,1000009161,247,1,,20241017,05:55:17,2024-10-17,835,2760,PAID,ARS,24000.0,5040.0,900.0,29940.0
9163,1000009162,1267,1,,20241228,14:20:12,2024-12-28,453,2145,FULFILLED,ARS,23520.0,4939.2,900.0,29359.2
9164,1000009163,327,2,1.0,20250625,16:42:35,2025-06-25,2485,1,FULFILLED,ARS,42750.0,8977.5,0.0,51727.5
9165,1000009164,735,1,,20240602,18:29:55,2024-06-02,2998,3394,FULFILLED,ARS,55500.0,11655.0,0.0,67155.0
9166,1000009165,779,1,,20241010,07:00:00,2024-10-10,1699,1883,FULFILLED,ARS,37620.0,7900.2,900.0,46420.2
9167,1000009166,1270,2,2.0,20240621,21:40:21,2024-06-21,2547,2,FULFILLED,ARS,25650.0,5386.5,0.0,31036.5
9168,1000009167,1316,1,,20240917,15:31:22,2024-09-17,1399,2065,FULFILLED,ARS,60900.0,12789.0,900.0,74589.0
9169,1000009168,323,2,2.0,20240312,16:41:42,2024-03-12,675,2,FULFILLED,ARS,56520.0,11869.2,0.0,68389.2
9170,1000009169,1414,1,,20240417,04:57:18,2024-04-17,519,2721,FULFILLED,ARS,36000.0,7560.0,1200.0,44760.0
9171,1000009170,666,1,,20250512,17:22:29,2025-05-12,,4016,PAID,ARS,21168.0,4445.28,1200.0,26813.28
9172,1000009171,408,2,3.0,20240308,23:00:39,2024-03-08,2692,3,CREATED,ARS,43218.0,9075.78,0.0,52293.78
9173,1000009172,1141,1,,20241203,12:48:05,2024-12-03,1310,2790,FULFILLED,ARS,46560.0,9777.6,900.0,57237.6
9174,1000009173,1444,1,,20241017,23:25:29,2024-10-17,2264,2393,FULFILLED,ARS,44887.5,9426.38,1500.0,55813.88
9175,1000009174,1174,2,1.0,20250929,05:50:17,2025-09-29,,1,PAID,ARS,12000.0,2520.0,0.0,14520.0
9176,1000009175,284,1,,20250122,19:30:08,2025-01-22,1054,3594,FULFILLED,ARS,11760.0,2469.6,900.0,15129.6
9177,1000009176,601,1,,20240416,04:39:40,2024-04-16,1519,2099,FULFILLED,ARS,35280.0,7408.8,900.0,43588.8
9178,1000009177,664,1,,20250509,06:42:21,2025-05-09,1822,3949,REFUNDED,ARS,53445.0,11223.45,0.0,64668.45
9179,1000009178,50,2,3.0,20241018,05:39:33,2024-10-18,2738,3,FULFILLED,ARS,38880.0,8164.8,0.0,47044.8
9180,1000009179,878,1,,20240113,13:44:32,2024-01-13,1644,3712,PAID,ARS,32400.0,6804.0,900.0,40104.0
9181,1000009180,1004,1,,20250515,10:36:33,2025-05-15,2950,2455,FULFILLED,ARS,21600.0,4536.0,0.0,26136.0
9182,1000009181,180,1,,20250822,14:10:33,2025-08-22,2841,1699,FULFILLED,ARS,22800.0,4788.0,1200.0,28788.0
9183,1000009182,1384,1,,20250322,07:15:14,2025-03-22,,2677,FULFILLED,ARS,55500.0,11655.0,900.0,68055.0
9184,1000009183,575,2,3.0,20241205,11:09:29,2024-12-05,1370,3,FULFILLED,ARS,46680.0,9802.8,0.0,56482.8
9185,1000009184,702,1,,20240519,20:33:35,2024-05-19,3149,3889,FULFILLED,ARS,26460.0,5556.6,900.0,32916.6
9186,1000009185,396,2,3.0,20240609,13:54:51,2024-06-09,2049,3,FULFILLED,ARS,30780.0,6463.8,0.0,37243.8
9187,1000009186,1388,2,3.0,20240502,21:45:40,2024-05-02,642,3,CANCELLED,ARS,37236.0,7819.56,0.0,45055.56
9188,1000009187,35,1,,20241013,07:36:24,2024-10-13,2767,1217,FULFILLED,ARS,20520.0,4309.2,1200.0,26029.2
9189,1000009188,840,1,,20240408,15:48:40,2024-04-08,,1029,FULFILLED,ARS,13500.0,2835.0,1500.0,17835.0
9190,1000009189,1458,2,4.0,20241003,20:39:12,2024-10-03,595,4,FULFILLED,ARS,15000.0,3150.0,0.0,18150.0
9191,1000009190,528,1,,20250211,05:23:15,2025-02-11,1295,1224,FULFILLED,ARS,35400.0,7434.0,0.0,42834.0
9192,1000009191,320,1,,20240412,03:30:43,2024-04-12,2101,2831,FULFILLED,ARS,13500.0,2835.0,1200.0,17535.0
9193,1000009192,902,1,,20250228,08:49:25,2025-02-28,1123,4196,REFUNDED,ARS,67044.0,14079.24,0.0,81123.24
9194,1000009193,822,1,,20240804,14:47:17,2024-08-04,1183,2914,FULFILLED,ARS,38700.0,8127.0,900.0,47727.0
9195,1000009194,155,2,3.0,20240907,01:26:21,2024-09-07,758,3,PAID,ARS,10800.0,2268.0,0.0,13068.0
9196,1000009195,1029,1,,20240418,09:21:56,2024-04-18,2813,2845,FULFILLED,ARS,35280.0,7408.8,1500.0,44188.8
9197,1000009196,137,2,4.0,20240111,16:40:18,2024-01-11,,4,PAID,ARS,22800.0,4788.0,0.0,27588.0
9198,1000009197,1109,1,,20240321,06:18:46,2024-03-21,2845,4127,FULFILLED,ARS,25260.0,5304.6,1500.0,32064.6
9199,1000009198,451,1,,20240110,19:47:14,2024-01-10,3102,3406,FULFILLED,ARS,42600.0,8946.0,900.0,52446.0
9200,1000009199,610,2,3.0,20240402,02:46:40,2024-04-02,2921,3,FULFILLED,ARS,21600.0,4536.0,0.0,26136.0
9201,1000009200,1469,1,,20250606,18:39:07,2025-06-06,465,1231,CANCELLED,ARS,44550.0,9355.5,0.0,53905.5
9202,1000009201,313,1,,20240421,02:11:15,2024-04-21,1972,2845,FULFILLED,ARS,10800.0,2268.0,900.0,13968.0
9203,1000009202,61,2,1.0,20250912,07:10:29,2025-09-12,2681,1,FULFILLED,ARS,46320.0,9727.2,0.0,56047.2
9204,1000009203,717,2,3.0,20250804,19:11:39,2025-08-04,2063,3,FULFILLED,ARS,29925.0,6284.25,0.0,36209.25
9205,1000009204,83,2,3.0,20250608,17:39:28,2025-06-08,702,3,FULFILLED,ARS,12150.0,2551.5,0.0,14701.5
9206,1000009205,214,1,,20240907,20:48:10,2024-09-07,1602,1455,PAID,ARS,40500.0,8505.0,900.0,49905.0
9207,1000009206,1298,1,,20240608,07:24:34,2024-06-08,653,3292,FULFILLED,ARS,30000.0,6300.0,900.0,37200.0
9208,1000009207,1131,1,,20240605,19:38:31,2024-06-05,256,3973,FULFILLED,ARS,59887.5,12576.38,900.0,73363.88
9209,1000009208,416,1,,20240127,18:16:07,2024-01-27,2734,2529,FULFILLED,ARS,19440.0,4082.4,1200.0,24722.4
9210,1000009209,914,1,,20250211,09:13:51,2025-02-11,1921,1848,FULFILLED,ARS,44100.0,9261.0,900.0,54261.0
9211,1000009210,469,1,,20250215,02:30:11,2025-02-15,,3389,PAID,ARS,26220.0,5506.2,0.0,31726.2
9212,1000009211,1153,1,,20250127,18:07:31,2025-01-27,480,3306,REFUNDED,ARS,97020.0,20374.2,1200.0,118594.2
9213,1000009212,795,1,,20250220,01:42:06,2025-02-20,,4200,FULFILLED,ARS,27000.0,5670.0,900.0,33570.0
9214,1000009213,138,1,,20240202,12:30:07,2024-02-02,2518,1399,PAID,ARS,25650.0,5386.5,900.0,31936.5
9215,1000009214,922,2,4.0,20240421,04:01:45,2024-04-21,,4,FULFILLED,ARS,15000.0,3150.0,0.0,18150.0
9216,1000009215,146,2,3.0,20240507,09:37:20,2024-05-07,156,3,CANCELLED,ARS,52500.0,11025.0,0.0,63525.0
9217,1000009216,37,1,,20250124,15:07:35,2025-01-24,2678,3186,FULFILLED,ARS,30000.0,6300.0,1200.0,37500.0
9218,1000009217,88,1,,20240313,03:43:44,2024-03-13,977,3658,FULFILLED,ARS,12000.0,2520.0,900.0,15420.0
9219,1000009218,206,1,,20240925,19:08:59,2024-09-25,,3393,FULFILLED,ARS,23520.0,4939.2,900.0,29359.2
9220,1000009219,1099,1,,20240618,17:23:52,2024-06-18,8,3812,PAID,ARS,53940.0,11327.4,900.0,66167.4
9221,1000009220,1351,1,,20250513,09:53:04,2025-05-13,2876,1082,FULFILLED,ARS,15750.0,3307.5,1200.0,20257.5
9222,1000009221,497,1,,20250609,14:51:11,2025-06-09,1696,2506,FULFILLED,ARS,35910.0,7541.1,900.0,44351.1
9223,1000009222,836,2,3.0,20240501,06:20:19,2024-05-01,,3,FULFILLED,ARS,34200.0,7182.0,0.0,41382.0
9224,1000009223,1203,2,1.0,20241004,17:38:57,2024-10-04,626,1,FULFILLED,ARS,32400.0,6804.0,0.0,39204.0
9225,1000009224,251,2,4.0,20240801,18:05:22,2024-08-01,1470,4,FULFILLED,ARS,13500.0,2835.0,0.0,16335.0
9226,1000009225,698,1,,20240730,06:34:02,2024-07-30,2829,3619,FULFILLED,ARS,27000.0,5670.0,900.0,33570.0
9227,1000009226,835,1,,20240111,18:44:02,2024-01-11,2126,2665,PAID,ARS,21600.0,4536.0,1200.0,27336.0
9228,1000009227,11,2,4.0,20241106,22:42:02,2024-11-06,2540,4,FULFILLED,ARS,30000.0,6300.0,0.0,36300.0
9229,1000009228,699,2,2.0,20240805,04:19:43,2024-08-05,268,2,FULFILLED,ARS,39690.0,8334.9,0.0,48024.9
9230,1000009229,9,1,,20241231,22:29:37,2024-12-31,2290,1081,FULFILLED,ARS,32400.0,6804.0,900.0,40104.0
9231,1000009230,561,1,,20240402,12:22:38,2024-04-02,2050,3733,CANCELLED,ARS,52044.0,10929.24,1200.0,64173.24
9232,1000009231,1143,2,3.0,20250620,15:30:22,2025-06-20,3023,3,FULFILLED,ARS,11880.0,2494.8,0.0,14374.8
9233,1000009232,681,2,3.0,20250304,17:48:49,2025-03-04,1460,3,FULFILLED,ARS,26010.0,5462.1,0.0,31472.1
9234,1000009233,668,1,,20240212,09:44:37,2024-02-12,3085,1145,CANCELLED,ARS,14962.5,3142.12,1500.0,19604.62
9235,1000009234,635,1,,20250809,17:34:16,2025-08-09,2083,2757,FULFILLED,ARS,32400.0,6804.0,1200.0,40404.0
9236,1000009235,284,1,,20240922,05:22:07,2024-09-22,1919,1134,FULFILLED,ARS,56880.0,11944.8,1500.0,70324.8
9237,1000009236,366,2,4.0,20250530,12:57:18,2025-05-30,1075,4,FULFILLED,ARS,41580.0,8731.8,0.0,50311.8
9238,1000009237,851,1,,20250726,15:07:21,2025-07-26,525,1187,FULFILLED,ARS,25650.0,5386.5,1500.0,32536.5
9239,1000009238,1161,1,,20240823,01:03:49,2024-08-23,3103,2058,FULFILLED,ARS,20520.0,4309.2,1200.0,26029.2
9240,1000009239,1436,1,,20241117,07:07:26,2024-11-17,2326,3163,CANCELLED,ARS,65475.0,13749.75,0.0,79224.75
9241,1000009240,1326,2,4.0,20250629,22:57:46,2025-06-29,1867,4,FULFILLED,ARS,66270.0,13916.7,0.0,80186.7
9242,1000009241,49,1,,20240710,20:06:10,2024-07-10,1670,2789,CANCELLED,ARS,35280.0,7408.8,900.0,43588.8
9243,1000009242,4,1,,20250608,13:52:31,2025-06-08,488,3111,FULFILLED,ARS,35520.0,7459.2,900.0,43879.2
9244,1000009243,855,2,3.0,20250817,00:37:02,2025-08-17,2190,3,FULFILLED,ARS,21600.0,4536.0,0.0,26136.0
9245,1000009244,89,1,,20250126,13:34:06,2025-01-26,342,3761,FULFILLED,ARS,42750.0,8977.5,1500.0,53227.5
9246,1000009245,114,1,,20241111,15:47:21,2024-11-11,2150,1849,FULFILLED,ARS,48900.0,10269.0,0.0,59169.0
9247,1000009246,125,1,,20250626,19:54:36,2025-06-26,116,1480,REFUNDED,ARS,36000.0,7560.0,1200.0,44760.0
9248,1000009247,96,1,,20250824,12:06:06,2025-08-24,2172,3004,FULFILLED,ARS,26400.0,5544.0,1200.0,33144.0
9249,1000009248,1378,2,4.0,20240805,13:59:18,2024-08-05,939,4,CANCELLED,ARS,57960.0,12171.6,0.0,70131.6
9250,1000009249,175,2,1.0,20250503,01:01:44,2025-05-03,3016,1,FULFILLED,ARS,34200.0,7182.0,0.0,41382.0
9251,1000009250,1010,1,,20240113,08:51:34,2024-01-13,7,2696,PAID,ARS,45336.0,9520.56,1200.0,56056.56
9252,1000009251,384,1,,20240113,08:30:34,2024-01-13,2549,2007,FULFILLED,ARS,34200.0,7182.0,1500.0,42882.0
9253,1000009252,244,2,1.0,20240808,23:34:48,2024-08-08,2732,1,PAID,ARS,22800.0,4788.0,0.0,27588.0
9254,1000009253,857,1,,20240402,07:10:37,2024-04-02,3009,3748,PAID,ARS,29400.0,6174.0,0.0,35574.0
9255,1000009254,1255,1,,20240816,07:30:14,2024-08-16,2733,3714,FULFILLED,ARS,34200.0,7182.0,900.0,42282.0
9256,1000009255,346,2,4.0,20250129,18:35:31,2025-01-29,,4,PAID,ARS,11340.0,2381.4,0.0,13721.4
9257,1000009256,828,1,,20240625,20:12:32,2024-06-25,887,1740,FULFILLED,ARS,44100.0,9261.0,900.0,54261.0
9258,1000009257,1137,1,,20240622,15:30:51,2024-06-22,2956,3348,PAID,ARS,38475.0,8079.75,0.0,46554.75
9259,1000009258,1098,1,,20240729,20:53:17,2024-07-29,,1696,FULFILLED,ARS,77040.0,16178.4,1500.0,94718.4
9260,1000009259,1055,2,3.0,20240827,07:10:32,2024-08-27,1269,3,FULFILLED,ARS,12150.0,2551.5,0.0,14701.5
9261,1000009260,1216,2,3.0,20240108,22:58:57,2024-01-08,65,3,FULFILLED,ARS,12000.0,2520.0,0.0,14520.0
9262,1000009261,912,1,,20240324,02:20:18,2024-03-24,1392,3000,CREATED,ARS,29550.0,6205.5,900.0,36655.5
9263,1000009262,784,2,1.0,20240609,13:03:35,2024-06-09,697,1,FULFILLED,ARS,12600.0,2646.0,0.0,15246.0
9264,1000009263,257,1,,20250122,23:22:59,2025-01-22,953,1772,FULFILLED,ARS,29400.0,6174.0,900.0,36474.0
9265,1000009264,582,2,1.0,20240718,19:02:49,2024-07-18,1618,1,FULFILLED,ARS,28500.0,5985.0,0.0,34485.0
9266,1000009265,305,2,4.0,20250108,20:01:06,2025-01-08,1262,4,FULFILLED,ARS,58968.0,12383.28,0.0,71351.28
9267,1000009266,894,2,3.0,20240811,11:17:38,2024-08-11,332,3,FULFILLED,ARS,35280.0,7408.8,0.0,42688.8
9268,1000009267,656,2,3.0,20241117,02:47:18,2024-11-17,,3,FULFILLED,ARS,35280.0,7408.8,0.0,42688.8
9269,1000009268,442,1,,20240426,05:54:44,2024-04-26,3184,1937,FULFILLED,ARS,37800.0,7938.0,1200.0,46938.0
9270,1000009269,1229,1,,20241004,21:00:18,2024-10-04,721,2196,FULFILLED,ARS,26460.0,5556.6,1500.0,33516.6
9271,1000009270,819,1,,20240711,00:51:43,2024-07-11,1758,3634,CANCELLED,ARS,24696.0,5186.16,1200.0,31082.16
9272,1000009271,193,1,,20250511,21:00:05,2025-05-11,1584,3175,CREATED,ARS,37800.0,7938.0,900.0,46638.0
9273,1000009272,432,2,4.0,20250218,06:03:30,2025-02-18,1443,4,FULFILLED,ARS,27000.0,5670.0,0.0,32670.0
9274,1000009273,1095,1,,20250303,07:45:33,2025-03-03,161,3390,CANCELLED,ARS,55860.0,11730.6,0.0,67590.6
9275,1000009274,781,2,4.0,20240225,22:23:37,2024-02-25,842,4,PAID,ARS,15750.0,3307.5,0.0,19057.5
9276,1000009275,562,1,,20240221,20:32:13,2024-02-21,2405,1809,REFUNDED,ARS,15000.0,3150.0,1200.0,19350.0
9277,1000009276,318,1,,20240328,06:42:19,2024-03-28,255,2615,FULFILLED,ARS,76230.0,16008.3,900.0,93138.3
9278,1000009277,725,1,,20240909,01:03:45,2024-09-09,619,1079,PAID,ARS,35640.0,7484.4,0.0,43124.4
9279,1000009278,746,1,,20240219,14:26:09,2024-02-19,1788,3360,FULFILLED,ARS,42750.0,8977.5,1500.0,53227.5
9280,1000009279,1214,2,1.0,20250526,03:16:28,2025-05-26,3051,1,FULFILLED,ARS,28500.0,5985.0,0.0,34485.0
9281,1000009280,302,1,,20250808,06:58:55,2025-08-08,104,2656,FULFILLED,ARS,54720.0,11491.2,900.0,67111.2
9282,1000009281,913,2,1.0,20241207,00:51:50,2024-12-07,,1,PAID,ARS,66630.0,13992.3,0.0,80622.3
9283,1000009282,1498,1,,20240721,22:38:40,2024-07-21,2379,4128,PAID,ARS,73890.0,15516.9,900.0,90306.9
9284,1000009283,1274,2,2.0,20240922,20:11:38,2024-09-22,260,2,FULFILLED,ARS,14700.0,3087.0,0.0,17787.0
9285,1000009284,916,1,,20241212,10:55:47,2024-12-12,,2361,PAID,ARS,12000.0,2520.0,0.0,14520.0
9286,1000009285,882,1,,20240305,07:20:25,2024-03-05,1164,2519,CANCELLED,ARS,48510.0,10187.1,900.0,59597.1
9287,1000009286,740,1,,20240217,13:48:51,2024-02-17,1491,2190,FULFILLED,ARS,44100.0,9261.0,0.0,53361.0
9288,1000009287,353,1,,20240925,19:15:40,2024-09-25,2490,2620,FULFILLED,ARS,29400.0,6174.0,1200.0,36774.0
9289,1000009288,1445,1,,20240607,07:53:49,2024-06-07,283,3816,FULFILLED,ARS,56400.0,11844.0,1500.0,69744.0
9290,1000009289,1464,2,3.0,20240702,05:47:52,2024-07-02,1136,3,FULFILLED,ARS,47040.0,9878.4,0.0,56918.4
9291,1000009290,760,2,3.0,20240817,14:25:41,2024-08-17,2392,3,FULFILLED,ARS,52440.0,11012.4,0.0,63452.4
9292,1000009291,1328,1,,20250107,03:03:08,2025-01-07,1768,2972,FULFILLED,ARS,14700.0,3087.0,900.0,18687.0
9293,1000009292,766,1,,20250619,20:42:18,2025-06-19,1673,2627,CREATED,ARS,31350.0,6583.5,1200.0,39133.5
9294,1000009293,452,1,,20241107,16:50:47,2024-11-07,730,2268,FULFILLED,ARS,47970.0,10073.7,0.0,58043.7
9295,1000009294,644,1,,20250526,20:26:13,2025-05-26,2992,2657,FULFILLED,ARS,55800.0,11718.0,1200.0,68718.0
9296,1000009295,804,2,2.0,20250114,14:01:17,2025-01-14,2310,2,FULFILLED,ARS,44887.5,9426.38,0.0,54313.88
9297,1000009296,830,1,,20250602,00:28:49,2025-06-02,1671,4085,FULFILLED,ARS,28500.0,5985.0,1500.0,35985.0
9298,1000009297,204,2,4.0,20240121,00:48:32,2024-01-21,778,4,FULFILLED,ARS,14175.0,2976.75,0.0,17151.75
9299,1000009298,987,1,,20250314,15:52:02,2025-03-14,878,3965,FULFILLED,ARS,12600.0,2646.0,1200.0,16446.0
9300,1000009299,427,2,3.0,20241206,07:29:33,2024-12-06,1193,3,CREATED,ARS,11400.0,2394.0,0.0,13794.0
9301,1000009300,913,1,,20240216,04:53:03,2024-02-16,2773,3376,FULFILLED,ARS,10800.0,2268.0,900.0,13968.0
9302,1000009301,741,2,1.0,20240724,10:36:03,2024-07-24,1424,1,REFUNDED,ARS,10800.0,2268.0,0.0,13068.0
9303,1000009302,778,2,1.0,20240310,07:48:06,2024-03-10,2781,1,PAID,ARS,21600.0,4536.0,0.0,26136.0
9304,1000009303,687,1,,20240514,09:01:40,2024-05-14,594,3045,FULFILLED,ARS,24975.0,5244.75,900.0,31119.75
9305,1000009304,165,2,2.0,20240705,10:03:48,2024-07-05,2953,2,FULFILLED,ARS,13230.0,2778.3,0.0,16008.3
9306,1000009305,112,1,,20250912,08:36:33,2025-09-12,1236,2783,FULFILLED,ARS,21600.0,4536.0,900.0,27036.0
9307,1000009306,356,2,1.0,20240128,15:17:03,2024-01-28,1288,1,FULFILLED,ARS,23520.0,4939.2,0.0,28459.2
9308,1000009307,1246,1,,20250916,03:56:35,2025-09-16,1371,3418,FULFILLED,ARS,62280.0,13078.8,900.0,76258.8
9309,1000009308,729,1,,20250813,06:42:11,2025-08-13,161,3283,FULFILLED,ARS,49140.0,10319.4,900.0,60359.4
9310,1000009309,862,2,3.0,20241219,14:38:22,2024-12-19,249,3,FULFILLED,ARS,47025.0,9875.25,0.0,56900.25
9311,1000009310,177,2,1.0,20240112,20:19:04,2024-01-12,429,1,PAID,ARS,46942.5,9857.92,0.0,56800.42
9312,1000009311,1100,1,,20250719,06:48:05,2025-07-19,1344,3595,CANCELLED,ARS,24000.0,5040.0,0.0,29040.0
9313,1000009312,83,2,2.0,20250531,12:00:54,2025-05-31,907,2,FULFILLED,ARS,54510.0,11447.1,0.0,65957.1
9314,1000009313,566,1,,20250919,01:53:44,2025-09-19,2738,3424,FULFILLED,ARS,27000.0,5670.0,1200.0,33870.0
9315,1000009314,715,1,,20250619,12:37:43,2025-06-19,550,1209,PAID,ARS,30000.0,6300.0,900.0,37200.0
9316,1000009315,175,2,1.0,20240917,16:06:07,2024-09-17,115,1,FULFILLED,ARS,12348.0,2593.08,0.0,14941.08
9317,1000009316,965,1,,20240821,14:48:06,2024-08-21,2889,3364,FULFILLED,ARS,35970.0,7553.7,1500.0,45023.7
9318,1000009317,840,2,4.0,20240426,04:09:13,2024-04-26,1925,4,FULFILLED,ARS,10800.0,2268.0,0.0,13068.0
9319,1000009318,211,2,4.0,20241005,19:33:14,2024-10-05,1692,4,FULFILLED,ARS,33480.0,7030.8,0.0,40510.8
9320,1000009319,1084,1,,20250608,11:42:07,2025-06-08,715,2291,REFUNDED,ARS,13500.0,2835.0,1500.0,17835.0
9321,1000009320,860,1,,20250511,19:47:12,2025-05-11,2779,3455,PAID,ARS,49500.0,10395.0,0.0,59895.0
9322,1000009321,951,1,,20240221,04:02:50,2024-02-21,1804,2939,FULFILLED,ARS,22800.0,4788.0,900.0,28488.0
9323,1000009322,118,1,,20250930,22:35:32,2025-09-30,2258,2571,FULFILLED,ARS,35280.0,7408.8,900.0,43588.8
9324,1000009323,1294,1,,20240711,03:25:07,2024-07-11,1363,3837,FULFILLED,ARS,12000.0,2520.0,1200.0,15720.0
9325,1000009324,1052,2,2.0,20250729,21:27:29,2025-07-29,1454,2,FULFILLED,ARS,24000.0,5040.0,0.0,29040.0
9326,1000009325,615,2,3.0,20240509,16:55:11,2024-05-09,1145,3,FULFILLED,ARS,72900.0,15309.0,0.0,88209.0
9327,1000009326,1152,2,2.0,20240806,21:34:52,2024-08-06,3169,2,FULFILLED,ARS,30870.0,6482.7,0.0,37352.7
9328,1000009327,781,2,2.0,20241214,09:44:39,2024-12-14,798,2,PAID,ARS,28500.0,5985.0,0.0,34485.0
9329,1000009328,298,1,,20240310,01:24:37,2024-03-10,2374,3749,FULFILLED,ARS,11760.0,2469.6,1200.0,15429.6
9330,1000009329,1011,1,,20240404,13:32:33,2024-04-04,42,2841,FULFILLED,ARS,35280.0,7408.8,1200.0,43888.8
9331,1000009330,688,2,3.0,20240921,13:44:16,2024-09-21,254,3,PAID,ARS,57000.0,11970.0,0.0,68970.0
9332,1000009331,526,1,,20241025,05:25:48,2024-10-25,357,2844,PAID,ARS,21600.0,4536.0,900.0,27036.0
9333,1000009332,730,1,,20240510,21:59:24,2024-05-10,,3674,FULFILLED,ARS,38400.0,8064.0,1200.0,47664.0
9334,1000009333,908,1,,20250627,20:52:34,2025-06-27,37,3890,PAID,ARS,11970.0,2513.7,900.0,15383.7
9335,1000009334,1302,1,,20240703,20:02:05,2024-07-03,1419,1233,CREATED,ARS,59160.0,12423.6,0.0,71583.6
9336,1000009335,510,2,4.0,20241022,11:19:37,2024-10-22,2212,4,REFUNDED,ARS,29160.0,6123.6,0.0,35283.6
9337,1000009336,971,2,3.0,20240517,07:17:14,2024-05-17,799,3,FULFILLED,ARS,95400.0,20034.0,0.0,115434.0
9338,1000009337,480,1,,20240429,04:42:50,2024-04-29,973,4040,FULFILLED,ARS,49500.0,10395.0,900.0,60795.0
9339,1000009338,304,2,4.0,20240626,08:10:09,2024-06-26,2800,4,PAID,ARS,46620.0,9790.2,0.0,56410.2
9340,1000009339,444,1,,20250523,11:37:29,2025-05-23,1241,1415,CANCELLED,ARS,42750.0,8977.5,1500.0,53227.5
9341,1000009340,1067,1,,20240515,03:35:59,2024-05-15,2190,2433,CANCELLED,ARS,16500.0,3465.0,1200.0,21165.0
9342,1000009341,708,1,,20240501,20:17:41,2024-05-01,685,3005,FULFILLED,ARS,39000.0,8190.0,900.0,48090.0
9343,1000009342,262,2,2.0,20240608,23:15:21,2024-06-08,1679,2,FULFILLED,ARS,36000.0,7560.0,0.0,43560.0
9344,1000009343,114,2,4.0,20240106,03:49:59,2024-01-06,,4,FULFILLED,ARS,15435.0,3241.35,0.0,18676.35
9345,1000009344,573,2,1.0,20250419,07:23:21,2025-04-19,1360,1,FULFILLED,ARS,43200.0,9072.0,0.0,52272.0
9346,1000009345,423,2,2.0,20250919,01:57:57,2025-09-19,50,2,CANCELLED,ARS,24000.0,5040.0,0.0,29040.0
9347,1000009346,1246,1,,20250501,11:37:09,2025-05-01,7,3491,FULFILLED,ARS,12150.0,2551.5,1500.0,16201.5
9348,1000009347,375,2,1.0,20240705,00:08:01,2024-07-05,2684,1,FULFILLED,ARS,83790.0,17595.9,0.0,101385.9
9349,1000009348,378,1,,20240806,07:13:40,2024-08-06,2476,1683,FULFILLED,ARS,21168.0,4445.28,1200.0,26813.28
9350,1000009349,1025,2,1.0,20250909,13:32:20,2025-09-09,668,1,FULFILLED,ARS,29925.0,6284.25,0.0,36209.25
9351,1000009350,1466,1,,20250718,00:28:50,2025-07-18,2298,1557,FULFILLED,ARS,72900.0,15309.0,1500.0,89709.0
9352,1000009351,1353,1,,20241019,03:43:32,2024-10-19,1684,1379,FULFILLED,ARS,32400.0,6804.0,900.0,40104.0
9353,1000009352,956,2,4.0,20240322,23:40:56,2024-03-22,,4,FULFILLED,ARS,11760.0,2469.6,0.0,14229.6
9354,1000009353,191,2,4.0,20250624,16:46:01,2025-06-24,117,4,FULFILLED,ARS,34830.0,7314.3,0.0,42144.3
9355,1000009354,1085,2,2.0,20240522,17:22:24,2024-05-22,99,2,FULFILLED,ARS,39600.0,8316.0,0.0,47916.0
9356,1000009355,979,2,1.0,20250609,11:55:09,2025-06-09,2176,1,FULFILLED,ARS,48510.0,10187.1,0.0,58697.1
9357,1000009356,1463,1,,20241205,07:28:55,2024-12-05,683,3720,FULFILLED,ARS,21600.0,4536.0,900.0,27036.0
9358,1000009357,423,1,,20250609,18:45:58,2025-06-09,1162,1660,FULFILLED,ARS,15000.0,3150.0,1200.0,19350.0
9359,1000009358,770,1,,20240322,08:07:03,2024-03-22,1451,3035,FULFILLED,ARS,57240.0,12020.4,1500.0,70760.4
9360,1000009359,905,1,,20241125,16:35:56,2024-11-25,705,3727,FULFILLED,ARS,62880.0,13204.8,0.0,76084.8
